,BANDA AZUL,CANAHUECAL,CORANI,ICONA,JATUN PAMPA,MISICUNI,MOLINEROS,SAN JOSE 1,SAN JOSE 2,SANTA ISABEL,SERIPOMA
1984-04-04 07:00:00,0.17646688469387756,1.5955529973588003,0.5299160386333333,1.5334844474911764,1.1873442370155924,2.44721082118875,3.0706086099825,0.7566176714727274,0.9718838058521738,0.31585163530741933,1.5947041039200003
1984-04-04 08:00:00,0.17646688469387756,1.5955529973588003,0.5299160386333333,1.5334844474911764,1.1873442370155924,2.44721082118875,3.0706086099825,0.7566176714727274,0.9718838058521738,0.31585163530741933,1.5947041039200003
1984-04-04 09:00:00,0.17646688469387756,1.5955529973588003,0.5299160386333333,1.5334844474911764,1.1873442370155924,2.44721082118875,3.0706086099825,0.7566176714727274,0.9718838058521738,0.31585163530741933,1.5947041039200003
1984-04-04 10:00:00,0.17646688469387756,1.5955529973588003,0.5299160386333333,1.5334844474911764,1.1873442370155924,2.44721082118875,3.0706086099825,0.7566176714727274,0.9718838058521738,0.31585163530741933,1.5947041039200003
1984-04-04 11:00:00,0.17646688469387756,1.5955529973588003,0.5299160386333333,1.5334844474911764,1.1873442370155924,2.44721082118875,3.0706086099825,0.7566176714727274,0.9718838058521738,0.31585163530741933,1.5947041039200003
1984-04-04 12:00:00,0.17646688469387756,1.5955529973588003,0.5299160386333333,1.5334844474911764,1.1873442370155924,2.44721082118875,3.0706086099825,0.7566176714727274,0.9718838058521738,0.31585163530741933,1.5947041039200003
1984-04-04 13:00:00,0.17646688469387756,1.5955529973588003,0.5299160386333333,1.5334844474911764,1.1873442370155924,2.44721082118875,3.0706086099825,0.7566176714727274,0.9718838058521738,0.31585163530741933,1.5947041039200003
1984-04-04 14:00:00,0.17646688469387756,1.5955529973588003,0.5299160386333333,1.5334844474911764,1.1873442370155924,2.44721082118875,3.0706086099825,0.7566176714727274,0.9718838058521738,0.31585163530741933,1.5947041039200003
1984-04-04 15:00:00,0.17646688469387756,1.5955529973588003,0.5299160386333333,1.5334844474911764,1.1873442370155924,2.44721082118875,3.0706086099825,0.7566176714727274,0.9718838058521738,0.31585163530741933,1.5947041039200003
1984-04-04 16:00:00,0.17646688469387756,1.5955529973588003,0.5299160386333333,1.5334844474911764,1.1873442370155924,2.44721082118875,3.0706086099825,0.7566176714727274,0.9718838058521738,0.31585163530741933,1.5947041039200003
1984-04-04 17:00:00,0.17646688469387756,1.5955529973588003,0.5299160386333333,1.5334844474911764,1.1873442370155924,2.44721082118875,3.0706086099825,0.7566176714727274,0.9718838058521738,0.31585163530741933,1.5947041039200003
1984-04-04 18:00:00,0.17646688469387756,1.5955529973588003,0.5299160386333333,1.5334844474911764,1.1873442370155924,2.44721082118875,3.0706086099825,0.7566176714727274,0.9718838058521738,0.31585163530741933,1.5947041039200003
