,CANAHUECAL,CORANI,ICONA,JATUN PAMPA,MISICUNI,MOLINEROS,SERIPOMA
2015-04-02 05:00:00,4.0136965322939995,1.2072869749733333,3.494555656888235,2.9868420221796463,2.1565128843749997,3.4589508678,4.011499325772
2015-04-02 06:00:00,4.0136965322939995,1.2072869749733333,3.494555656888235,2.9868420221796463,2.1565128843749997,3.4589508678,4.011499325772
2015-04-02 07:00:00,4.0136965322939995,1.2072869749733333,3.494555656888235,2.9868420221796463,2.1565128843749997,3.4589508678,4.011499325772
2015-04-02 08:00:00,4.0136965322939995,1.2072869749733333,3.494555656888235,2.9868420221796463,2.1565128843749997,3.4589508678,4.011499325772
2015-04-02 09:00:00,4.0136965322939995,1.2072869749733333,3.494555656888235,2.9868420221796463,2.1565128843749997,3.4589508678,4.011499325772
2015-04-02 10:00:00,4.0136965322939995,1.2072869749733333,3.494555656888235,2.9868420221796463,2.1565128843749997,3.4589508678,4.011499325772
2015-04-02 11:00:00,4.0136965322939995,1.2072869749733333,3.494555656888235,2.9868420221796463,2.1565128843749997,3.4589508678,4.011499325772
2015-04-02 12:00:00,4.0136965322939995,1.2072869749733333,3.494555656888235,2.9868420221796463,2.1565128843749997,3.4589508678,4.011499325772
2015-04-02 13:00:00,4.0136965322939995,1.2072869749733333,3.494555656888235,2.9868420221796463,2.1565128843749997,3.4589508678,4.011499325772
2015-04-02 14:00:00,4.0136965322939995,1.2072869749733333,3.494555656888235,2.9868420221796463,2.1565128843749997,3.4589508678,4.011499325772
2015-04-02 15:00:00,4.0136965322939995,1.2072869749733333,3.494555656888235,2.9868420221796463,2.1565128843749997,3.4589508678,4.011499325772
2015-04-02 16:00:00,4.0136965322939995,1.2072869749733333,3.494555656888235,2.9868420221796463,2.1565128843749997,3.4589508678,4.011499325772
2015-04-02 17:00:00,4.0136965322939995,1.2072869749733333,3.494555656888235,2.9868420221796463,2.1565128843749997,3.4589508678,4.011499325772
2015-04-02 18:00:00,4.0136965322939995,1.2072869749733333,3.494555656888235,2.9868420221796463,2.1565128843749997,3.4589508678,4.011499325772
