,SISTEMA ZONGO,VALLE DE ZONGO - TIQUIMANI,VALLE DE ZONGO - SANTA ROSA,CHOJLLA
2020-02-23 11:00:00+00:00,0.857674819,0.838759653,0.924256223,0.802308121
2020-02-23 12:00:00+00:00,0.857700164,0.838716036,0.924251655,0.802302187
2020-02-23 13:00:00+00:00,0.857729418,0.838623088,0.924235731,0.802277276
2020-02-23 14:00:00+00:00,0.857761227,0.838484402,0.924209012,0.802234239
2020-02-23 15:00:00+00:00,0.85779422,0.83830401,0.924172162,0.802174108
2020-02-23 16:00:00+00:00,0.857827046,0.838086311,0.924125944,0.802098077
2020-02-23 17:00:00+00:00,0.85785839,0.837836009,0.924071205,0.80200749
2020-02-23 18:00:00+00:00,0.857887011,0.83755804,0.924008868,0.801903824
2020-02-23 19:00:00+00:00,0.857911762,0.837257509,0.923939923,0.801788675
2020-02-23 20:00:00+00:00,0.857931618,0.836939618,0.923865415,0.801663741
2020-02-23 21:00:00+00:00,0.857945708,0.836609599,0.923786433,0.801530809
2020-02-23 22:00:00+00:00,0.857953337,0.836272649,0.923704102,0.801391736
2020-02-23 23:00:00+00:00,0.857954014,0.835933858,0.923619574,0.80124844
2020-02-24 00:00:00+00:00,0.857947483,0.835598144,0.923534013,0.801102876
