,1980,1985,1990,1995,2000,2005,2010,2015,Baseline,Observed
Jan,0.953026869,0.54229177,0.528436195,0.535087333,0.538295541,0.491771896,0.50431309,0.520684877,0.534848549,0.491925879
Jan,0.955438384,0.543224565,0.528042533,0.53458935,0.539079816,0.492567819,0.504675993,0.521455711,0.535162761,0.496170787
Jan,0.9578499,0.544157361,0.52751946,0.534091367,0.539864091,0.493363743,0.505038896,0.522226545,0.535091043,0.50044908
Jan,0.960261415,0.54359307,0.526996388,0.533593384,0.540648366,0.494159667,0.505401799,0.522997379,0.535019326,0.504731539
Jan,0.96267293,0.543028778,0.526473315,0.533095401,0.541432641,0.49495559,0.505764703,0.523768213,0.534947608,0.508988907
Jan,0.965084445,0.542464487,0.525950242,0.532597417,0.542216915,0.495751514,0.506127606,0.524539047,0.53487589,0.513192182
Jan,0.96749596,0.543397282,0.525427169,0.532099434,0.54300119,0.496547437,0.506490509,0.525309881,0.534804173,0.517312934
Jan,0.969907475,0.544330078,0.524904096,0.531601451,0.543785465,0.497343361,0.506853412,0.526080715,0.534732455,0.521323597
Jan,0.97231899,0.543765787,0.524381023,0.531103468,0.54456974,0.498139285,0.505719228,0.526851549,0.534660737,0.525197784
Jan,0.974730505,0.543201495,0.52385795,0.530605484,0.545354015,0.498935208,0.504585044,0.527622383,0.53458902,0.528910584
Jan,0.97714202,0.542637204,0.523334878,0.530107501,0.54613829,0.499731132,0.50345086,0.528393217,0.534517302,0.532438869
Jan,0.979553535,0.543569999,0.522811805,0.529609518,0.546922565,0.500527056,0.503813764,0.529164051,0.534445584,0.535761599
Jan,0.98196505,0.543005708,0.522288732,0.529111535,0.54770684,0.501322979,0.504176667,0.529934885,0.535870954,0.538860124
