TIMESTAMP,CAMBARI,PROYECTO HIDROELECTRICO CARRIZAL,EL CONDOR,INCAHUASI
01/12/1997 00:00,164.33,390.59,4.72,105.54
01/13/1997 00:00,139.7,338.1,4.04,91.52
01/14/1997 00:00,168,368.18,5.99,99.47
01/15/1997 00:00,224.59,385.86,7.64,104.32
01/16/1997 00:00,242.08,351.37,7.02,95.09
01/17/1997 00:00,211,415.7,6.49,110.66
01/18/1997 00:00,216.02,555.62,6.68,146.16
01/19/1997 00:00,250.41,742.62,6.88,193.19
01/20/1997 00:00,268.64,895.12,7.95,231.61
01/21/1997 00:00,236.32,1131.58,9.13,290.49
01/22/1997 00:00,180.73,1224.49,9.56,312.84
01/23/1997 00:00,147.02,1281.66,9.72,326.58
01/24/1997 00:00,127.14,1214.41,9.58,309.77
01/25/1997 00:00,115.73,1122.52,8.85,288.1
01/26/1997 00:00,112.58,1069.63,9.19,276.2
01/27/1997 00:00,164.44,949.05,8.95,246.09
01/28/1997 00:00,220.68,940,8.22,245.82
01/29/1997 00:00,266,994.15,8.75,262.43
01/30/1997 00:00,553.84,1204.97,12.34,320.9
01/31/1997 00:00,727.46,1271.07,15.49,340.4
02/01/1997 00:00,534.09,1098.2,13.84,295.9
02/02/1997 00:00,360.6,970.88,11.99,260.91
02/03/1997 00:00,401.95,882.1,10.34,236.53
02/04/1997 00:00,496.72,814.22,9.18,225.82
02/05/1997 00:00,544.11,977.1,9.44,279.96
02/06/1997 00:00,643.86,1009.79,9.1,289.69
02/07/1997 00:00,566.93,888.96,8.49,254.52
02/08/1997 00:00,381.26,815.01,9.07,228.88
02/09/1997 00:00,271.35,752.35,9.11,207.59
02/10/1997 00:00,293.83,758.36,8.31,206.6
02/11/1997 00:00,449.59,814.31,7.63,219.93
02/12/1997 00:00,1128.17,959.08,7.18,262.22
02/13/1997 00:00,1683.42,1030.7,8.23,289.36
02/14/1997 00:00,1611.05,1041.89,10.3,294.33
02/15/1997 00:00,1195.42,938.03,10.68,268.65
02/16/1997 00:00,741.35,850.5,11.83,240.91
02/17/1997 00:00,476.6,832.82,11.76,231.02
02/18/1997 00:00,349.77,979.98,12.22,263.47
02/19/1997 00:00,527.58,1128.64,12.33,302.38
02/20/1997 00:00,587.78,1130.6,13.89,307.93
02/21/1997 00:00,401.13,1094.91,13.92,296.88
02/22/1997 00:00,301.69,1013.76,12.93,272.17
02/23/1997 00:00,257.84,868.44,11.51,232.6
02/24/1997 00:00,213.9,792.75,9.83,211.31
02/25/1997 00:00,170.79,773.78,8.39,204.98
02/26/1997 00:00,373.8,791.44,7.89,210.31
02/27/1997 00:00,624.04,849.19,9.61,229.95
02/28/1997 00:00,618.16,864.61,9.63,235.97
03/01/1997 00:00,483.44,944.44,8.3,254.24
03/02/1997 00:00,398.98,922.73,7.56,247.34
03/03/1997 00:00,441.85,1083.4,9.07,287.24
03/04/1997 00:00,407.52,1208.47,11.33,319.22
03/05/1997 00:00,310.05,1175.93,11.65,310.63
03/06/1997 00:00,292.1,984.94,10.31,261.89
03/07/1997 00:00,283.7,837.29,8.71,224.44
03/08/1997 00:00,329.26,749.43,7.52,201.83
03/09/1997 00:00,423.08,759.03,6.95,203.88
03/10/1997 00:00,396.03,737.5,6.67,198.31
03/11/1997 00:00,303.58,709.89,6.83,190.37
03/12/1997 00:00,337.73,776.73,7.68,207.17
03/13/1997 00:00,525.69,853.43,8.48,229.56
03/14/1997 00:00,515.72,810.3,7.98,219.88
03/15/1997 00:00,360.06,694.88,7.09,188.77
03/16/1997 00:00,271.02,595.63,6.33,161.77
03/17/1997 00:00,264.76,555.57,5.74,150.28
03/18/1997 00:00,301.75,506.36,5.26,137.55
03/19/1997 00:00,294.09,449.81,4.8,123.04
03/20/1997 00:00,291.97,407.95,4.41,112.13
03/21/1997 00:00,384.07,372.47,4.08,102.94
03/22/1997 00:00,419.6,343.36,3.79,94.9
03/23/1997 00:00,454.03,318.63,3.61,88.92
03/24/1997 00:00,490.55,305.61,3.51,86.09
03/25/1997 00:00,421.07,290.06,3.37,81.97
03/26/1997 00:00,366.77,314.75,3.36,89.77
03/27/1997 00:00,354.33,378.51,3.59,110.08
03/28/1997 00:00,332.29,403.4,3.69,117.63
03/29/1997 00:00,270.32,376.15,3.62,108.6
03/30/1997 00:00,201.89,344.21,3.47,98.35
03/31/1997 00:00,159.43,312.07,3.27,88.77
04/01/1997 00:00,130.21,283.47,3.14,80.49
04/02/1997 00:00,109.17,274.73,3.32,77.34
04/03/1997 00:00,120.84,279.82,3.57,78.09
04/04/1997 00:00,193.99,283.55,3.57,80.01
04/05/1997 00:00,234.82,280.19,3.43,79.9
04/06/1997 00:00,197.38,281.95,3.52,79.63
04/07/1997 00:00,155.96,310.78,4.15,86.05
04/08/1997 00:00,151.39,331.26,4.41,91.07
04/09/1997 00:00,230.19,334.69,4.35,92.04
04/10/1997 00:00,344.1,348.14,4.29,95.68
04/11/1997 00:00,316.39,353.15,4.16,96.99
04/12/1997 00:00,226.44,328.58,3.98,90.22
04/13/1997 00:00,176.01,302.66,3.72,83.36
04/14/1997 00:00,143.55,279.4,3.48,77.28
04/15/1997 00:00,118.9,254.5,3.28,70.6
04/16/1997 00:00,104.03,232.95,3.09,64.77
04/17/1997 00:00,92.48,216.55,2.99,60.34
04/18/1997 00:00,81.56,202.7,2.91,56.6
04/19/1997 00:00,75.62,190.07,2.77,53.2
04/20/1997 00:00,95.62,179.35,2.65,50.32
04/21/1997 00:00,106.79,170.66,2.55,47.97
04/22/1997 00:00,89.85,163.26,2.47,45.97
04/23/1997 00:00,77.63,156.82,2.39,44.22
04/24/1997 00:00,68.9,151.76,2.34,42.85
04/25/1997 00:00,62.56,147.49,2.29,41.71
04/26/1997 00:00,58.38,143.86,2.24,40.72
04/27/1997 00:00,54.49,140.45,2.19,39.77
04/28/1997 00:00,50.18,137.01,2.14,38.83
04/29/1997 00:00,46.6,134.06,2.1,38.01
04/30/1997 00:00,43.58,131.64,2.06,37.33
05/01/1997 00:00,41.01,129.28,2.03,36.67
05/02/1997 00:00,38.79,126.83,1.99,35.99
05/03/1997 00:00,36.88,124.75,1.96,35.41
05/04/1997 00:00,35.26,123.45,1.94,35.03
05/05/1997 00:00,33.83,122.32,1.91,34.69
05/06/1997 00:00,32.57,120.75,1.89,34.25
05/07/1997 00:00,31.46,119.19,1.86,33.81
05/08/1997 00:00,30.47,117.71,1.84,33.4
05/09/1997 00:00,29.58,116.48,1.83,33.04
05/10/1997 00:00,28.98,115.7,1.83,32.81
05/11/1997 00:00,28.86,115.47,1.82,32.73
05/12/1997 00:00,32.08,115.27,1.8,32.72
05/13/1997 00:00,58.02,115.12,1.78,32.76
05/14/1997 00:00,77.57,117.38,1.76,33.33
05/15/1997 00:00,67.1,121.31,1.75,34.24
05/16/1997 00:00,59.22,121.57,1.73,34.25
05/17/1997 00:00,52.94,119.21,1.71,33.6
05/18/1997 00:00,48.05,117.05,1.7,33.01
05/19/1997 00:00,44.16,115.09,1.68,32.47
05/20/1997 00:00,41.02,113.29,1.67,31.97
05/21/1997 00:00,38.42,111.65,1.65,31.52
05/22/1997 00:00,37.49,110.77,1.64,31.26
05/23/1997 00:00,38.12,110.4,1.63,31.14
05/24/1997 00:00,37.87,109.54,1.62,30.9
05/25/1997 00:00,36.29,108.31,1.61,30.56
05/26/1997 00:00,34.9,107.08,1.59,30.22
05/27/1997 00:00,33.65,105.92,1.58,29.89
05/28/1997 00:00,32.39,104.83,1.57,29.59
05/29/1997 00:00,31.42,103.77,1.56,29.3
05/30/1997 00:00,30.52,102.74,1.55,29.01
05/31/1997 00:00,29.64,101.78,1.54,28.74
06/01/1997 00:00,28.72,100.88,1.53,28.49
06/02/1997 00:00,27.85,100.03,1.52,28.25
06/03/1997 00:00,27.06,99.22,1.51,28.02
06/04/1997 00:00,26.33,98.42,1.5,27.79
06/05/1997 00:00,25.79,97.66,1.49,27.57
06/06/1997 00:00,26.31,96.96,1.48,27.37
06/07/1997 00:00,28.35,96.74,1.47,27.3
06/08/1997 00:00,29.05,96.53,1.46,27.23
06/09/1997 00:00,28,95.85,1.45,27.03
06/10/1997 00:00,27.08,95.16,1.44,26.84
06/11/1997 00:00,26.26,94.48,1.43,26.64
06/12/1997 00:00,25.53,93.82,1.43,26.45
06/13/1997 00:00,24.87,93.18,1.42,26.27
06/14/1997 00:00,24.29,92.56,1.41,26.09
06/15/1997 00:00,23.78,91.97,1.4,25.92
06/16/1997 00:00,23.32,91.39,1.39,25.75
06/17/1997 00:00,22.89,90.83,1.38,25.59
06/18/1997 00:00,22.48,90.28,1.38,25.43
06/19/1997 00:00,22.1,89.75,1.37,25.28
06/20/1997 00:00,21.74,89.22,1.36,25.12
06/21/1997 00:00,21.4,88.7,1.35,24.97
06/22/1997 00:00,21.08,88.19,1.34,24.83
06/23/1997 00:00,20.78,87.69,1.34,24.68
06/24/1997 00:00,20.55,87.21,1.33,24.54
06/25/1997 00:00,20.35,86.74,1.32,24.41
06/26/1997 00:00,20.29,86.29,1.31,24.27
06/27/1997 00:00,21.44,85.93,1.31,24.17
06/28/1997 00:00,23.97,85.63,1.3,24.07
06/29/1997 00:00,25.26,85.31,1.29,23.97
06/30/1997 00:00,24.78,84.95,1.29,23.87
07/01/1997 00:00,24.02,84.52,1.28,23.74
07/02/1997 00:00,23.34,84.07,1.27,23.61
07/03/1997 00:00,22.73,83.63,1.26,23.48
07/04/1997 00:00,22.18,83.2,1.26,23.36
07/05/1997 00:00,21.68,82.77,1.25,23.23
07/06/1997 00:00,21.23,82.35,1.24,23.11
07/07/1997 00:00,21.19,81.94,1.24,22.99
07/08/1997 00:00,21.2,81.54,1.23,22.88
07/09/1997 00:00,20.85,81.14,1.22,22.76
07/10/1997 00:00,20.47,80.74,1.22,22.64
07/11/1997 00:00,20.2,80.35,1.21,22.53
07/12/1997 00:00,20.75,80.08,1.21,22.45
07/13/1997 00:00,21.13,79.8,1.2,22.36
07/14/1997 00:00,21.11,79.5,1.19,22.27
07/15/1997 00:00,21.03,79.19,1.19,22.18
07/16/1997 00:00,20.54,78.8,1.18,22.06
07/17/1997 00:00,20.24,78.42,1.17,21.95
07/18/1997 00:00,21.49,78.18,1.17,21.88
07/19/1997 00:00,22.63,78.01,1.16,21.82
07/20/1997 00:00,22.07,77.7,1.16,21.73
07/21/1997 00:00,21.46,77.34,1.15,21.63
07/22/1997 00:00,20.91,76.97,1.14,21.52
07/23/1997 00:00,20.42,76.59,1.14,21.41
07/24/1997 00:00,19.97,76.21,1.13,21.3
07/25/1997 00:00,19.55,75.84,1.13,21.2
07/26/1997 00:00,19.16,75.47,1.12,21.09
07/27/1997 00:00,18.81,75.11,1.12,20.99
07/28/1997 00:00,18.49,74.76,1.11,20.88
07/29/1997 00:00,18.19,74.41,1.1,20.78
07/30/1997 00:00,17.93,74.07,1.1,20.68
07/31/1997 00:00,17.68,73.73,1.09,20.59
08/01/1997 00:00,17.46,73.4,1.09,20.49
08/02/1997 00:00,17.4,73.1,1.08,20.4
08/03/1997 00:00,17.45,72.8,1.08,20.32
08/04/1997 00:00,19.59,72.49,1.07,20.23
08/05/1997 00:00,22.3,72.23,1.07,20.15
08/06/1997 00:00,22.3,72.08,1.07,20.1
08/07/1997 00:00,21.6,71.95,1.07,20.06
08/08/1997 00:00,20.89,71.75,1.07,19.99
08/09/1997 00:00,20.27,71.76,1.07,19.99
08/10/1997 00:00,19.72,71.73,1.06,19.96
08/11/1997 00:00,19.21,71.51,1.06,19.9
08/12/1997 00:00,18.75,71.25,1.06,19.82
08/13/1997 00:00,18.33,70.9,1.06,19.72
08/14/1997 00:00,17.94,70.52,1.05,19.62
08/15/1997 00:00,17.58,70.13,1.04,19.51
08/16/1997 00:00,17.25,69.76,1.04,19.4
08/17/1997 00:00,16.96,69.39,1.03,19.3
08/18/1997 00:00,16.68,69.04,1.02,19.2
08/19/1997 00:00,16.49,68.7,1.01,19.1
08/20/1997 00:00,16.58,68.37,1.01,19.01
08/21/1997 00:00,16.96,68.09,1,18.93
08/22/1997 00:00,17.34,67.81,1,18.85
08/23/1997 00:00,17.28,67.58,1,18.78
08/24/1997 00:00,16.96,67.36,1.01,18.71
08/25/1997 00:00,16.67,67.04,1,18.62
08/26/1997 00:00,16.39,66.73,0.99,18.53
08/27/1997 00:00,16.14,66.42,0.98,18.45
08/28/1997 00:00,15.9,66.13,0.98,18.36
08/29/1997 00:00,15.82,65.83,0.97,18.28
08/30/1997 00:00,15.74,65.59,0.97,18.21
08/31/1997 00:00,15.53,65.36,0.96,18.14
09/01/1997 00:00,15.39,65.07,0.95,18.06
09/02/1997 00:00,15.27,64.78,0.95,17.98
09/03/1997 00:00,15.09,64.53,0.95,17.91
09/04/1997 00:00,14.93,64.29,0.94,17.83
09/05/1997 00:00,14.78,64.03,0.94,17.76
09/06/1997 00:00,14.64,63.77,0.93,17.69
09/07/1997 00:00,14.5,63.51,0.93,17.61
09/08/1997 00:00,14.37,63.26,0.92,17.54
09/09/1997 00:00,14.47,63.01,0.92,17.47
09/10/1997 00:00,14.93,62.77,0.91,17.4
09/11/1997 00:00,15.13,62.59,0.91,17.35
09/12/1997 00:00,14.91,62.43,0.91,17.3
09/13/1997 00:00,14.72,62.18,0.91,17.23
09/14/1997 00:00,14.54,62.45,0.92,17.31
09/15/1997 00:00,14.39,64.29,1,17.78
09/16/1997 00:00,14.25,69.85,1.08,19.16
09/17/1997 00:00,14.12,110.36,1.41,29.26
09/18/1997 00:00,18.17,174.28,1.85,45.57
09/19/1997 00:00,34.01,183.08,1.87,48.53
09/20/1997 00:00,44.43,165.66,1.77,44.45
09/21/1997 00:00,41.41,150.63,1.76,40.65
09/22/1997 00:00,36.02,139.4,1.73,37.64
09/23/1997 00:00,31.51,128.28,1.61,34.62
09/24/1997 00:00,37.74,122.32,1.65,32.98
09/25/1997 00:00,55.73,126.87,1.89,34.25
09/26/1997 00:00,63.59,128.13,1.93,34.86
09/27/1997 00:00,56.86,122.95,1.82,33.55
09/28/1997 00:00,47.89,118.72,1.82,32.25
09/29/1997 00:00,43.85,112.92,1.81,30.7
09/30/1997 00:00,52.47,105.57,1.71,28.96
10/01/1997 00:00,57.9,98.86,1.59,27.27
10/02/1997 00:00,50.77,93.25,1.49,25.71
10/03/1997 00:00,44.39,88.2,1.4,24.33
10/04/1997 00:00,39.35,83.79,1.33,23.12
10/05/1997 00:00,34.96,80.07,1.26,22.07
10/06/1997 00:00,31.71,77.1,1.21,21.25
10/07/1997 00:00,29.26,74.58,1.16,20.56
10/08/1997 00:00,27.13,72.36,1.12,19.94
10/09/1997 00:00,25.13,70.38,1.08,19.39
10/10/1997 00:00,23.4,68.71,1.05,18.92
10/11/1997 00:00,25.46,67.46,1.03,18.57
10/12/1997 00:00,27.64,66.89,1.02,18.41
10/13/1997 00:00,29,66.85,1.02,18.39
10/14/1997 00:00,30.37,67.55,1.06,18.57
10/15/1997 00:00,33.02,69.16,1.07,18.98
10/16/1997 00:00,35.05,69.34,1.04,19.01
10/17/1997 00:00,32.53,67.89,1.01,18.65
10/18/1997 00:00,29.6,66.42,0.98,18.25
10/19/1997 00:00,27.07,65.1,0.96,17.89
10/20/1997 00:00,24.96,64.08,0.94,17.61
10/21/1997 00:00,23.18,63.11,0.92,17.34
10/22/1997 00:00,21.67,62.12,0.91,17.07
10/23/1997 00:00,32.74,61.94,0.94,17.2
10/24/1997 00:00,45.64,61.97,0.97,17.42
10/25/1997 00:00,41.27,61.61,0.98,17.26
10/26/1997 00:00,36.65,61.01,0.98,17.03
10/27/1997 00:00,35.53,60.25,0.95,16.86
10/28/1997 00:00,51.03,59.86,0.92,16.93
10/29/1997 00:00,65.46,59.98,0.91,17.2
10/30/1997 00:00,67.33,60.12,0.92,17.32
10/31/1997 00:00,75.72,66.29,1.04,18.85
11/01/1997 00:00,81.22,74.95,1.23,20.96
11/02/1997 00:00,76.37,80.92,1.47,22.53
11/03/1997 00:00,69.79,88.36,1.62,24.92
11/04/1997 00:00,61.96,85.67,1.54,24.44
11/05/1997 00:00,53.25,81.88,1.45,23.16
11/06/1997 00:00,46.88,82.43,1.38,23.03
11/07/1997 00:00,42.19,83.12,1.3,23.05
11/08/1997 00:00,39.99,94.9,1.34,25.85
11/09/1997 00:00,102.72,116.08,1.43,31.55
11/10/1997 00:00,168.1,121.95,1.39,33.62
11/11/1997 00:00,147.59,115.13,1.34,32
11/12/1997 00:00,183.26,106.79,1.29,31.24
11/13/1997 00:00,230.89,100.23,1.28,30.61
11/14/1997 00:00,194.64,97.07,1.41,29.14
11/15/1997 00:00,140.91,93.82,1.44,27.59
11/16/1997 00:00,109.7,88.96,1.37,25.82
11/17/1997 00:00,98.84,85.95,1.31,24.82
11/18/1997 00:00,90.33,83.21,1.23,23.98
11/19/1997 00:00,75.09,79.32,1.17,22.72
11/20/1997 00:00,62.41,75.38,1.12,21.46
11/21/1997 00:00,58.67,72.95,1.07,20.78
11/22/1997 00:00,59.38,84.72,1.12,23.61
11/23/1997 00:00,80.64,108.73,1.46,29.82
11/24/1997 00:00,229.36,114.82,1.7,31.79
11/25/1997 00:00,292.92,107.39,1.58,29.95
11/26/1997 00:00,204.67,102.26,1.45,28.44
11/27/1997 00:00,188.82,96.94,1.33,27.18
11/28/1997 00:00,173.97,90.99,1.24,25.88
11/29/1997 00:00,132.88,86.32,1.16,24.56
11/30/1997 00:00,105.81,82.37,1.09,23.33
12/01/1997 00:00,109.06,79.48,1.04,22.39
12/02/1997 00:00,106.51,76.49,1,21.45
12/03/1997 00:00,110.38,72.86,0.96,20.38
12/04/1997 00:00,150.7,69.87,0.93,19.55
12/05/1997 00:00,166.29,77.05,0.91,21.29
12/06/1997 00:00,155.15,92.43,0.91,25.03
12/07/1997 00:00,215.23,109.64,0.93,29.64
12/08/1997 00:00,313.08,116.9,0.94,31.8
12/09/1997 00:00,284.11,111.2,0.94,30.34
12/10/1997 00:00,199.54,106.53,0.92,29.09
12/11/1997 00:00,189.33,102.8,0.9,28.66
12/12/1997 00:00,292.47,97.32,0.88,28.02
12/13/1997 00:00,348.39,91.23,0.85,26.6
12/14/1997 00:00,272.17,86.33,0.89,25.13
12/15/1997 00:00,192.37,81.85,0.93,23.6
12/16/1997 00:00,144.37,79.22,0.95,22.67
12/17/1997 00:00,114.56,84.82,0.97,23.93
12/18/1997 00:00,94.61,90.54,0.94,25.18
12/19/1997 00:00,78.97,109.92,0.9,29.77
12/20/1997 00:00,71.52,128.84,0.89,34.38
12/21/1997 00:00,141.72,176.21,0.91,47.42
12/22/1997 00:00,384.31,203.83,0.91,57.71
12/23/1997 00:00,466.79,184.97,0.88,54.37
12/24/1997 00:00,335.35,171.39,0.86,49.66
12/25/1997 00:00,233.08,157.81,0.84,44.95
12/26/1997 00:00,170.53,140.64,0.82,39.76
12/27/1997 00:00,130.38,126.43,0.83,35.5
12/28/1997 00:00,113.46,116.77,0.83,32.75
12/29/1997 00:00,102.73,108.3,0.81,30.38
12/30/1997 00:00,90.67,104.41,0.79,29.17
12/31/1997 00:00,78.99,108.86,0.85,30.21
01/01/1998 00:00,92.52,114.72,0.95,31.7
01/02/1998 00:00,171.84,148.87,1.26,41.35
01/03/1998 00:00,225.14,252.41,1.66,69.16
01/04/1998 00:00,193.76,324.26,1.97,87.21
01/05/1998 00:00,222.97,366.79,2.35,97.32
01/06/1998 00:00,507,427.73,2.44,114.61
01/07/1998 00:00,708.4,450.13,2.36,123.96
01/08/1998 00:00,552.41,403.13,2.21,112.97
01/09/1998 00:00,373.78,370.87,2.08,103.57
01/10/1998 00:00,272.88,345.87,2.17,96.63
01/11/1998 00:00,313.14,319.69,2.58,89.44
01/12/1998 00:00,340.93,291.52,2.73,81.18
01/13/1998 00:00,266.02,256.29,2.45,71.01
01/14/1998 00:00,198.61,233.61,2.32,64.8
01/15/1998 00:00,151.96,212.28,2.23,59.03
01/16/1998 00:00,121.73,251.98,2.51,68.56
01/17/1998 00:00,230.22,294.39,2.82,80.31
01/18/1998 00:00,389.42,307.56,2.87,86.1
01/19/1998 00:00,332.77,300.71,2.82,84.44
01/20/1998 00:00,226.31,293.17,2.86,80.72
01/21/1998 00:00,165.05,330.98,2.83,88.74
01/22/1998 00:00,138.15,325.05,2.68,86.47
01/23/1998 00:00,141.57,307.97,3.03,81.71
01/24/1998 00:00,140.39,290.91,3.22,77.02
01/25/1998 00:00,121.01,381.76,2.92,99.18
01/26/1998 00:00,99.01,427.03,2.77,110.01
01/27/1998 00:00,86.61,372.52,2.67,96.47
01/28/1998 00:00,153.55,342.12,2.42,91
01/29/1998 00:00,236.95,331.75,2.49,90.6
01/30/1998 00:00,223.35,304.99,2.7,83.54
01/31/1998 00:00,178.62,267.57,2.63,73.41
02/01/1998 00:00,138.92,235.97,2.47,64.83
02/02/1998 00:00,109.09,207.05,2.29,56.82
02/03/1998 00:00,93.95,182.02,2.07,49.89
02/04/1998 00:00,89.8,164.37,1.89,44.98
02/05/1998 00:00,81.02,151.91,1.73,41.59
02/06/1998 00:00,70.71,163.95,1.97,44.41
02/07/1998 00:00,244.94,243.61,2.88,65.96
02/08/1998 00:00,476.49,341.04,3.32,96.87
02/09/1998 00:00,458.25,350.2,4,103.09
02/10/1998 00:00,371.41,316.92,4.29,93.26
02/11/1998 00:00,275.85,292.93,3.74,84.94
02/12/1998 00:00,201.26,287.57,3.4,81.38
02/13/1998 00:00,153.02,275.62,3.11,76.62
02/14/1998 00:00,123.08,259.56,2.89,71.51
02/15/1998 00:00,103.35,239.77,2.65,65.8
02/16/1998 00:00,88.74,237.08,2.36,64.37
02/17/1998 00:00,79.74,234.74,2.15,63.12
02/18/1998 00:00,79.83,223.87,2.02,60
02/19/1998 00:00,90.05,220.05,2,59.05
02/20/1998 00:00,95.32,254.17,2.5,67.69
02/21/1998 00:00,123.96,299.9,2.82,80.48
02/22/1998 00:00,170.24,334.56,3.27,91.17
02/23/1998 00:00,175.14,333.76,3.59,90.87
02/24/1998 00:00,158.85,292.11,3.22,79.33
02/25/1998 00:00,151.66,249.02,2.86,67.91
02/26/1998 00:00,160.64,222.35,2.59,61.65
02/27/1998 00:00,197.98,201.42,2.33,57.51
02/28/1998 00:00,215.3,182.57,2.21,53.25
03/01/1998 00:00,183.79,167.59,2.19,48.86
03/02/1998 00:00,142.81,152.03,2.07,44.02
03/03/1998 00:00,112.84,137.33,1.95,39.54
03/04/1998 00:00,92.06,124.76,1.81,35.74
03/05/1998 00:00,76.51,119.27,1.69,33.86
03/06/1998 00:00,74.47,121.31,1.73,33.96
03/07/1998 00:00,176.03,135.57,1.8,37.44
03/08/1998 00:00,318.65,151.66,1.76,41.45
03/09/1998 00:00,288.87,154.41,1.8,42.03
03/10/1998 00:00,250.69,164.2,1.84,44.67
03/11/1998 00:00,296.84,175.1,1.89,48.21
03/12/1998 00:00,274.65,167.17,1.88,46.55
03/13/1998 00:00,199.28,155.23,1.92,43.13
03/14/1998 00:00,153.45,145.92,1.92,40.49
03/15/1998 00:00,133.13,139.12,1.86,38.55
03/16/1998 00:00,120.65,134.57,1.87,37.26
03/17/1998 00:00,113.42,125.97,1.77,35.02
03/18/1998 00:00,115.62,116.77,1.62,32.55
03/19/1998 00:00,110.52,109.64,1.59,30.59
03/20/1998 00:00,99.53,104.13,1.55,29.06
03/21/1998 00:00,102.31,102.61,1.43,28.5
03/22/1998 00:00,108.4,99.99,1.35,27.73
03/23/1998 00:00,103.64,93.8,1.29,26.17
03/24/1998 00:00,289.37,110.82,1.24,32.42
03/25/1998 00:00,564.51,138.1,1.23,44.59
03/26/1998 00:00,491.51,136.19,1.2,45.76
03/27/1998 00:00,325.86,124.16,1.14,40.77
03/28/1998 00:00,239.76,116.85,1.09,37.12
03/29/1998 00:00,198.59,124.98,1.11,38.52
03/30/1998 00:00,170.03,136.1,1.27,40.95
03/31/1998 00:00,144.64,135.12,1.46,39.92
04/01/1998 00:00,126.59,132.56,1.56,38.64
04/02/1998 00:00,136.69,151.76,1.76,44.18
04/03/1998 00:00,170.13,173.59,1.89,51.47
04/04/1998 00:00,183.34,165.91,1.76,49.6
04/05/1998 00:00,165,146.43,1.61,43.49
04/06/1998 00:00,132.46,129.82,1.49,38.34
04/07/1998 00:00,117.69,124.09,1.38,36.18
04/08/1998 00:00,127.11,121.15,1.3,34.88
04/09/1998 00:00,126.38,111.91,1.22,32.1
04/10/1998 00:00,109.71,102.8,1.15,29.44
04/11/1998 00:00,103.24,96.05,1.12,27.46
04/12/1998 00:00,102.52,93.52,1.12,26.63
04/13/1998 00:00,113.82,93.06,1.09,26.37
04/14/1998 00:00,125.13,90.22,1.05,25.54
04/15/1998 00:00,138.01,86.21,1.03,24.42
04/16/1998 00:00,175.32,82.35,1.01,23.54
04/17/1998 00:00,182.42,78.65,0.98,22.67
04/18/1998 00:00,149.48,75.48,0.95,21.72
04/19/1998 00:00,120.25,72.53,0.92,20.85
04/20/1998 00:00,108.21,70.53,0.9,20.24
04/21/1998 00:00,100.45,69.07,0.87,19.8
04/22/1998 00:00,88.09,67.04,0.86,19.22
04/23/1998 00:00,77.27,64.94,0.84,18.62
04/24/1998 00:00,73.58,63.48,0.82,18.2
04/25/1998 00:00,79.4,62.64,0.81,17.95
04/26/1998 00:00,89.11,61.85,0.8,17.72
04/27/1998 00:00,91.13,60.93,0.79,17.44
04/28/1998 00:00,85.81,60.58,0.78,17.3
04/29/1998 00:00,76.4,60.06,0.77,17.13
04/30/1998 00:00,65.65,58.85,0.76,16.79
05/01/1998 00:00,57.49,57.74,0.75,16.48
05/02/1998 00:00,52.26,56.78,0.74,16.21
05/03/1998 00:00,48.79,55.95,0.73,15.98
05/04/1998 00:00,44.82,55.16,0.73,15.76
05/05/1998 00:00,41.58,54.41,0.72,15.55
05/06/1998 00:00,39.46,53.84,0.72,15.38
05/07/1998 00:00,36.9,53.3,0.71,15.22
05/08/1998 00:00,34.15,52.68,0.7,15.04
05/09/1998 00:00,31.83,52.11,0.7,14.88
05/10/1998 00:00,29.85,51.59,0.69,14.73
05/11/1998 00:00,28.13,51.1,0.69,14.58
05/12/1998 00:00,27.57,50.65,0.69,14.45
05/13/1998 00:00,29.59,50.26,0.68,14.34
05/14/1998 00:00,40.03,50.01,0.68,14.27
05/15/1998 00:00,65.88,49.85,0.67,14.24
05/16/1998 00:00,75.91,49.65,0.67,14.19
05/17/1998 00:00,64.65,49.38,0.67,14.11
05/18/1998 00:00,55.89,49.08,0.66,14.02
05/19/1998 00:00,49.31,48.78,0.66,13.93
05/20/1998 00:00,44.27,49.11,0.66,13.99
05/21/1998 00:00,40.24,49.44,0.65,14.06
05/22/1998 00:00,36.85,49.07,0.65,13.95
05/23/1998 00:00,34.02,48.7,0.65,13.85
05/24/1998 00:00,31.6,48.36,0.64,13.75
05/25/1998 00:00,29.54,48.04,0.64,13.66
05/26/1998 00:00,28.91,47.93,0.64,13.62
05/27/1998 00:00,28.42,47.83,0.64,13.58
05/28/1998 00:00,26.94,47.53,0.63,13.49
05/29/1998 00:00,26.7,47.43,0.63,13.46
05/30/1998 00:00,27.08,47.47,0.63,13.46
05/31/1998 00:00,26.3,47.32,0.63,13.41
06/01/1998 00:00,25.01,47.04,0.62,13.34
06/02/1998 00:00,23.9,46.77,0.62,13.26
06/03/1998 00:00,22.93,46.51,0.62,13.18
06/04/1998 00:00,22.06,46.25,0.62,13.11
06/05/1998 00:00,21.26,46,0.61,13.04
06/06/1998 00:00,20.54,45.75,0.61,12.97
06/07/1998 00:00,19.89,45.52,0.61,12.9
06/08/1998 00:00,19.32,45.29,0.61,12.83
06/09/1998 00:00,18.87,45.08,0.6,12.77
06/10/1998 00:00,19.37,44.99,0.6,12.74
06/11/1998 00:00,21.8,45.21,0.6,12.79
06/12/1998 00:00,25.05,45.62,0.6,12.88
