,[68] - VALLE DE ZONGO - BOTIJILACA,[31] - ANGOSTURA,[73] - VALLE DE ZONGO - HARCA,[71] - VALLE DE ZONGO - SAINANI,[34] - KANATA,[76] - CHOJLLA,[77] - YANACACHI,[119] - PUNUTUMA,[32] - CHOQUETANGA,[30] - MIGUILLA,[66] - SISTEMA ZONGO,[26] - SANTA ISABEL,[67] - VALLE DE ZONGO - TIQUIMANI,[74] - VALLE DE ZONGO - CAHUA,[117] - KILPANI,[69] - VALLE DE ZONGO - CUTICUCHO,[27] - SAN JOSE 1,[25] - CORANI,[78] - SISTEMA QUEHATA,[33] - CARABUCO,[72] - VALLE DE ZONGO - CHURURAQUI,[29] - MISICUNI,[75] - VALLE DE ZONGO - HUAJI,[118] - LANDARA,[28] - SAN JOSE 2,[120] - SAN JACINTO,[70] - VALLE DE ZONGO - SANTA ROSA,[8] - QOLLPANA I,[106] - ARJ13,[104] - ARJ11,[13] - BUL01,[20] - CCERI30-31-32,[98] - CCWAR40-41-42,[89] - UNA01,[83] - GCH09,[97] - CCWAR30-31-32,[94] - WAR03,[107] - ARJ14,[80] - GCH02,[95] - WAR04,[85] - GCH11,[105] - ARJ12,[86] - GCH12,[115] - UYUNI_COLCHAK,[114] - CCSUR40-41-42,[112] - SUR04,[22] - CCERI50-51-52,[84] - GCH10,[4] - VHE05,[9] - QOLLPANA II,[12] - CAR03,[23] - ORURO I,[5] - VHE06,[93] - WAR02,[7] - VHE08,[24] - ORURO II,[15] - BUL03,[14] - BUL02,[116] - YUNCHARA,[35] - ALT01,[113] - CCSUR30-31-32,[37] - SBU01,[92] - WAR01,[103] - ARJ09,[79] - GCH01,[99] - ARJ08,[96] - WAR05,[90] - GBE01,[108] - ARJ15,[6] - VHE07,[21] - CCERI40-41-42
02/01/2020 23:00,6.81,0,25.85,10.5,4.511670698,38.4,50.79,0.113259098,6.2,0,0,91.11,0,28.02,0.307888809,22.97,55,65.24,0.666745357,6.13,25.39,120,30.15,0.109960292,0,7.6,17.59,0.442482411,0,0,0,83.77333338,18.6075,0,26.25801164,32.87848363,7.83,0,0,0,0,0,79.81,0,77.44000004,0,0,55.97,0,2.1014232,0,0,0,7.772,0,0,0,0,0,0,0,0,0,0,0,3.392,7.77,0,0,0,125.66
03/01/2020 00:00,0,0,25.85,10.5,3.81012405,38.4,50.79,0.154444226,6.2,0,0,91.11,0,28.02,0.41984838,22.97,0,65.24,0.666745357,6.13,25.39,120,30.15,0.14994585,0,7.6,11.46293916,0.445445565,0,0,0,83.77333338,18.6075,0,8.571,32.87848363,7.83,0,0,0,0,0,79.81,0,66.01896166,0,0,55.97,0,2.12036436,0,0,0,7.772,0,0,0,0,0,0,0,5,0,0,0,3.392,7.77,0,0,0,125.66
03/01/2020 01:00,0,0,25.85,10.5,3.81012405,38.4,50.79,0.154444226,6.2,0,0,91.11,0,28.02,0.41984838,22.97,0,65.24,0.666745357,6.13,25.39,120,30.15,0.14994585,0,7.6,11.46293916,0.408130104,0,0,0,83.77333338,18.6075,0,8.571,32.87848363,7.83,0,0,0,0,0,79.81,0,66.01896166,0,0,8.3955,0,1.884644208,0,0,0,7.772,0,0,0,0,0,0,0,5,0,0,0,3.392,7.77,0,0,0,125.66
03/01/2020 02:00,0,0,25.85,10.5,3.81012405,38.4,50.79,0.154444226,6.2,0,0,91.11,0,28.02,0.41984838,22.97,0,65.24,0.666745357,6.13,25.39,120,30.15,0.14994585,0,7.6,6.049425717,0.376834119,0,0,0,83.77333338,18.6075,0,8.571,32.87848363,7.83,0,0,0,0,0,79.81,0,48.60134912,0,0,8.3955,0,1.692766176,0,0,0,7.772,0,0,0,0,0,0,0,5,0,0,0,3.392,7.77,0,0,0,125.66
03/01/2020 03:00,0,0,25.85,10.5,3.81012405,0,50.79,0.154444226,6.2,0,0,91.11,0,28.02,0.41984838,22.97,0,65.24,0.666745357,6.13,25.39,120,30.15,0.14994585,0,7.6,6.049425717,0.350097558,0,0,0,83.77333338,18.6075,0,8.571,32.87848363,7.83,0,0,0,0,0,79.81,0,48.60134912,0,0,8.3955,0,1.534265064,0,0,0,7.772,0,0,0,0,0,0,0,5,0,0,0,3.392,7.77,0,0,0,125.66
03/01/2020 04:00,0,0,25.85,10.5,3.81012405,0,50.79,0.154444226,6.2,0,0,91.11,0,28.02,0.41984838,22.97,0,65.24,0.666745357,6.13,25.39,120,30.15,0.14994585,0,7.6,6.049425717,0.31365132,0,0,0,83.77333338,18.6075,0,8.571,32.87848363,7.83,0,0,0,0,0,79.81,0,48.60134912,0,0,8.3955,0,1.328092488,0,0,0,7.772,0,0,0,0,0,0,0,5,0,0,0,3.392,7.77,0,0,0,125.66
03/01/2020 05:00,0,0,25.85,10.5,3.81012405,0,50.79,0.154444226,6.2,0,0,91.11,0,28.02,0.41984838,22.97,0,65.24,0,6.13,19.92968452,120,30.15,0.14994585,0,7.6,0,0.263707113,0,0,0,83.77333338,18.6075,0,8.571,32.87848363,7.83,0,0,0,0,0,79.81,0,48.60134912,0,0,8.3955,0,1.068095736,0,0,0,7.772,0,0,0,0,0.004284,0,0,5,0,0,0,3.392,7.77,0,0,0,125.66
03/01/2020 06:00,0,0,25.85,10.5,3.81012405,38.4,50.79,0.154444226,6.2,0,0,91.11,0,28.02,0.41984838,22.97,0,65.24,0.666745357,6.13,25.39,120,30.15,0.14994585,0,7.6,0,0.205869474,0,0,0,83.77333338,18.6075,0,8.571,32.87848363,7.83,0,0,0,0,0,79.81,9.815299494,49.2805123,0,0,8.3955,0,0.80590332,0,0.811529273,0,7.772,0,0.811529273,0,0,0.959732,0,0,5,0,0,0,3.392,7.77,0,0,0,125.66
03/01/2020 07:00,0,0,25.85,10.5,3.81012405,38.4,50.79,0.154444226,6.2,0,0,91.11,0,28.02,0.41984838,22.97,0,65.24,0.666745357,6.13,25.39,120,30.15,0.14994585,0,7.6,0,0.426213306,0,0,0,83.77333338,18.6075,0,26.2914,54.98775369,7.83,0,0,0,0,0,79.81,23.66364799,77.44000004,0,0,8.3955,0,1.998069696,0,4.686797172,0,7.772,0,4.686797172,0,0,2.024243,0,0,5,0,0,0,3.392,7.77,0,0,0,125.66
03/01/2020 08:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.154444226,6.2,0,0,91.11,0,28.02,0.41984838,22.97,55,65.24,0.666745357,6.13,25.39,120,30.15,0.14994585,0,7.6,0,0.579566337,0,0,0,83.77333338,18.6075,0,26.2914,100.6924165,7.83,0,0,0,0,0,79.81,34.6881715,77.44000004,0,0,8.3955,0,2.99692536,0,10.98729202,0,7.772,0,10.98729202,0,0,2.891895,0,0,5,0,0,0,3.392,7.77,0,0,0,125.66
03/01/2020 09:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.154444226,6.2,0,0,91.11,0,28.02,0.41984838,22.97,55,65.24,0.666745357,6.13,25.39,120,30.15,0.14994585,0,7.6,0,0.602699271,0,0,0,83.77333338,18.6075,0,26.2914,124.05,7.83,0,0,0,0,0,79.81,42.49766219,77.44000004,0,0,8.3955,0,3.148807632,0,18.43248276,0,7.772,0,18.43248276,0,0,3.496336,0,0,5,0,0,0,3.392,7.77,0,0,0,125.66
03/01/2020 10:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.154444226,6.2,0,0,91.11,0,28.02,0.41984838,22.97,55,65.24,0.666745357,6.13,25.39,120,30.15,0.14994585,0,7.6,0,0.638023011,0,0,0,83.77333338,18.6075,0,26.2914,124.05,7.83,0,0,0,0,0,79.81,47.00144651,77.44000004,0,0,8.3955,0,3.379531104,0,25.77743146,0,7.772,0,25.77743146,0,0,3.88917,0,0,5,0,0,0,3.392,7.77,0,0,0,125.66
03/01/2020 11:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.154444226,6.2,0,0,91.11,0,28.02,0.41984838,22.97,55,65.24,0.666745357,6.13,25.39,120,30.15,0.14994585,0,7.6,0,0.750321792,0,0,0,83.77333338,18.6075,0,32.61447873,124.05,7.83,0,0,0,0,0,79.81,48.79271397,77.44000004,0,0,8.3955,0,4.096978848,0,31.49726219,0,7.772,0,31.49726219,0,0,4.042901,0,0,5,0,0,0,3.392,7.77,0,0,0,125.66
03/01/2020 12:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.154444226,6.2,0,0,91.11,0,28.02,0.41984838,22.97,0,65.24,0.666745357,6.13,25.39,120,30.15,0.14994585,0,7.6,0,0.913240389,0,0,0,83.77333338,22.81511182,0,32.61447873,124.05,7.83,0,0,0,0,0,79.81,47.77590718,77.44000004,0,0,8.3955,0,5.07962052,0,32.92929954,0,7.772,0,32.92929954,0,0,3.761451,0,0,5,0,0,0,3.392,7.77,0,0,0,125.66
03/01/2020 13:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.154444226,6.2,0,0,91.11,0,28.02,0.41984838,22.97,0,65.24,0.666745357,6.13,25.39,120,30.15,0.14994585,0,7.6,0,1.146099153,0,0,0,83.77333338,50.77171601,0,32.61447873,124.05,7.83,0,0,0,0,0,79.81,43.89738355,77.44000004,0,0,55.97,0,6.361536864,0,30.97943165,0,7.772,0,30.97943165,0,0,3.267796,0,0,5,0,0,0,3.392,7.77,0,0,0,125.66
03/01/2020 14:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.154444226,6.2,0,0,91.11,0,28.02,0.41984838,22.97,0,65.24,0.666745357,6.13,25.39,120,30.15,0.14994585,0,7.6,17.59,1.435927275,0,0,0,83.77333338,97.54254973,0,32.61447873,124.05,7.83,0,0,0,0,0,79.81,37.64490332,77.44000004,0,0,55.97,0,7.7967726,0,25.59924583,0,7.772,0,25.59924583,0,0,2.672199,0,0,5,0,0,0,3.392,7.77,0,0,0,125.66
03/01/2020 15:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.154444226,6.2,0,0,91.11,0,28.02,0.41984838,22.97,0,65.24,0.666745357,6.13,25.39,120,30.15,0.14994585,0,7.6,17.59,1.76264844,0,0,0,83.77333338,97.54254973,0,32.61447873,124.05,7.83,0,0,0,0,0,79.81,30.00374976,77.44000004,0,0,55.97,0,9.278106864,0,18.43383703,0,7.772,0,18.43383703,0,0,1.795706,0,0,5,0,0,0,3.392,7.77,0,0,0,125.66
03/01/2020 16:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.154444226,6.2,0,0,91.11,0,28.02,0.41984838,22.97,0,65.24,0.666745357,6.13,25.39,120,30.15,0.14994585,0,7.6,17.59,1.892253,0,0,0,83.77333338,97.54254973,0,32.61447873,124.05,7.83,0,0,0,0,0,79.81,20.6240995,77.44000004,0,0,55.97,0,10.11401148,0,10.9346685,0,7.772,0,10.9346685,0,0,0.987746,0,0,5,0,0,0,3.392,7.77,0,0,0,125.66
03/01/2020 17:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.154444226,2.13332709,0,0,91.11,0,28.02,0.41984838,22.97,0,65.24,0.666745357,6.13,25.39,120,30.15,0.14994585,0,7.6,17.59,1.855761999,0,0,0,81.57300806,97.54254973,0,32.61447873,124.05,7.83,0,0,0,0,0,79.81,10.49403257,77.44000004,0,0,55.97,0,9.830428248,0,4.772641337,0,7.772,0,4.772641337,0,0,0.330323,0,0,5,0,0,0,3.392,7.77,0,0,0,125.66
03/01/2020 18:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.154444226,6.2,0,0,91.11,0,28.02,0.41984838,22.97,0,65.24,0.666745357,6.13,25.39,120,30.15,0.14994585,0,7.6,17.59,1.142778411,0,0,0,83.77333338,124.05,0,57.14,124.05,7.83,0,0,0,0,0,79.81,1.80308126,77.44000004,0,0,55.97,0,6.344166048,0,0.767650499,0,7.772,0,0.767650499,0,0,0.052554,0,0,5,0,0,0,6.298411248,7.77,0,0,0,125.66
03/01/2020 19:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.154444226,6.2,2.55,0,91.11,0,28.02,0.41984838,22.97,55,65.24,0.666745357,6.13,25.39,120,30.15,0.14994585,0,7.6,17.59,0.59657979,0,0,0,83.77333338,124.05,0,57.14,124.05,24.47033688,0,0,39.34,0,0,79.81,0,77.44000004,0,0,55.97,0,3.108676728,0,0,0,38.86,0,0,0,0,0,0,0,5,0,0,0,12.59596532,7.77,0,0,0,125.66
03/01/2020 20:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.154444226,6.2,2.55,0,91.11,0,28.02,0.41984838,22.97,55,65.24,0.666745357,6.13,25.39,120,30.15,0.14994585,0,7.6,17.59,0.653906538,0,0,0,83.77333338,124.05,0,57.14,124.05,24.47033688,0,0,39.34,0,0,79.81,0,77.44000004,0,0,55.97,0,3.482639976,0,0,0,18.96271,0,0,0,0,0,0,0,5,0,0,0,12.59596532,7.77,0,0,0,125.66
03/01/2020 21:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.154444226,6.2,2.55,0,91.11,0,28.02,0.41984838,22.97,55,65.24,0.666745357,6.13,25.39,120,30.15,0.14994585,0,7.6,17.59,0.605644671,0,0,0,83.77333338,124.05,0,57.14,124.05,7.83,0,0,7.868,0,0,79.81,0,77.44000004,0,0,55.97,0,3.168108888,0,0,0,9.075005164,0,0,0,0,0,0,0,5,0,0,0,3.392,7.77,0,0,0,125.66
03/01/2020 22:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.154444226,6.2,2.55,0,91.11,0,28.02,0.41984838,22.97,0,65.24,0.666745357,6.13,25.39,120,30.15,0.14994585,0,7.6,0,0.537911271,0,0,0,83.77333338,124.05,0,57.14,124.05,7.83,0,0,7.868,0,0,79.81,0,77.44000004,0,0,55.97,0,2.722784208,0,0,0,7.772,0,0,0,0,0,0,0,5,0,0,0,3.392,7.77,0,0,0,125.66
03/01/2020 23:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.154444226,6.2,2.55,0,91.11,0,28.02,0.41984838,22.97,0,65.24,0.666745357,6.13,25.39,120,30.15,0.14994585,0,7.6,0,0.511873833,0,0,0,83.77333338,88.64564465,0,8.571,124.05,7.83,0,0,7.868,0,0,79.81,0,77.44000004,0,0,8.3955,0,2.551675008,0,0,0,7.772,0,0,0,0,0,0,0,0,0,0,0,3.392,7.77,0,0,0,125.66
04/01/2020 00:00,0,0,25.85,10.5,3.81012405,38.4,50.79,0.175036788,6.2,0,0,91.11,0,28.02,0.475828166,22.97,0,65.24,0.666745357,6.13,25.39,120,30.15,0.169938629,0,7.6,0,0.444385767,0,0,0,83.77333338,88.64564465,0,8.571,35.80030098,7.83,0,0,7.868,0,0,79.81,0,77.44000004,0,0,8.3955,0,2.113586016,0,0,0,7.772,0,0,0,0,0,0,0,0,0,0,0,3.392,7.77,0,0,0,125.66
04/01/2020 01:00,0,0,25.85,10.5,3.81012405,38.4,50.79,0.175036788,6.2,0,0,91.11,0,28.02,0.475828166,22.97,0,65.24,0.655632934,6.13,25.39,120,30.15,0.169938629,0,7.6,0,0.337769298,0,0,0,83.77333338,22.9249069,0,8.571,35.80030098,7.83,0,0,7.868,0,0,79.81,0,77.44000004,0,0,8.3955,0,1.463150256,0,0,0,7.772,0,0,0,0,0,0,0,0,0,0,0,3.392,7.77,0,0,0,125.66
04/01/2020 02:00,0,0,25.85,10.5,3.81012405,38.4,50.79,0.175036788,6.2,0,0,91.11,0,28.02,0.475828166,22.97,0,65.24,0.644520511,6.13,25.39,120,30.15,0.169938629,0,7.6,0,0.263865432,0,0,0,83.77333338,22.9249069,0,8.571,35.80030098,7.83,0,0,7.868,0,0,79.81,0,61.4084716,0,0,8.3955,0,1.068873576,0,0,0,7.772,0,0,0,0,0,0,0,0,0,0,0,3.392,7.77,0,0,0,125.66
04/01/2020 03:00,0,0,25.85,10.5,3.81012405,38.4,50.79,0.175036788,6.2,0,0,91.11,0,28.02,0.475828166,22.97,0,65.24,0.63340809,6.13,25.39,120,30.15,0.169938629,0,7.6,0,0.218132001,0,0,0,83.77333338,22.9249069,0,8.571,18.6075,7.83,0,0,7.868,0,0,79.81,0,61.4084716,0,0,8.3955,0,0.857708064,0,0,0,7.772,0,0,0,0,0,0,0,0,0,0,0,3.392,7.77,0,0,0,125.66
04/01/2020 04:00,0,0,25.85,10.5,3.81012405,32.27293916,50.79,0.175036788,6.2,0,0,91.11,0,28.02,0.475828166,22.97,0,65.24,0.622295666,6.13,25.39,120,30.15,0.169938629,0,7.6,0,0.176704113,0,0,0,83.77333338,22.9249069,0,8.571,18.6075,7.83,0,0,7.868,0,0,79.81,0,61.4084716,0,0,8.3955,0,0.691193568,0,0,0,7.772,0,0,0,0,0,0,0,0,0,0,0,3.392,7.77,0,0,0,125.66
04/01/2020 05:00,0,0,25.85,10.5,3.81012405,0,50.79,0.175036788,6.2,0,0,91.11,0,28.02,0.475828166,22.97,0,65.24,0.611183243,6.13,25.39,120,0,0.169938629,0,0,0,0.147222999,0,0,0,83.77333338,22.9249069,0,8.571,18.6075,7.83,0,0,7.868,0,0,79.81,0,61.4084716,0,0,8.3955,0,0.588840792,0,0,0,7.772,0,0,0,0,0,0,0,0,0,0,0,3.392,7.77,0,0,0,125.66
04/01/2020 06:00,0,0,25.85,10.5,3.81012405,38.4,50.79,0.175036788,6.2,0,0,91.11,0,28.02,0.475828166,22.97,0,65.24,0.600070822,6.13,25.39,120,0,0.169938629,0,7.6,0,0.112430001,0,0,0,83.77333338,18.6075,0,8.571,18.6075,7.83,0,0,7.868,0,0,79.81,1.365128785,61.4084716,0,0,8.3955,0,0.499708992,0,1.169724898,0,7.772,0,1.169724898,0,0,0.338279,0,0,0,0,0,0,3.392,7.77,0,0,0,125.66
04/01/2020 07:00,0,0,25.85,10.5,3.81012405,38.4,50.79,0.175036788,6.2,0,0,91.11,0,28.02,0.475828166,22.97,48.73300178,65.24,0.588958398,6.13,25.39,120,30.15,0.169938629,0,7.6,0,0.161617407,0,0,0,83.77333338,18.6075,0,8.571,18.6075,7.83,0,0,7.868,0,0,79.81,7.077257187,61.4084716,0,0,8.3955,0,0.63655728,0,8.415211706,0,7.772,0,8.415211706,0,0,1.313333,0,0,0,0,0,0,3.392,7.77,0,0,0,125.66
04/01/2020 08:00,0,0,25.85,10.5,3.81012405,38.4,50.79,0.175036788,6.2,0,0,91.11,0,28.02,0.475828166,22.97,55,65.24,0.577845975,6.13,25.39,120,30.15,0.169938629,0,7.6,0,0.279768276,0,0,0,83.77333338,18.6075,0,57.14,18.6075,7.83,0,0,7.868,0,0,79.81,17.00209411,77.44000004,0,0,8.3955,0,1.148567952,0,19.18912506,0,7.772,0,19.18912506,0,0,2.141326,0,0,0,0,0,0,3.392,7.77,0,0,0,125.66
04/01/2020 09:00,0,0,25.85,10.5,3.81012405,38.4,50.79,0.175036788,6.2,0,0,91.11,0,28.02,0.475828166,22.97,55,65.24,0.566733554,6.13,25.39,120,30.15,0.169938629,0,7.6,0,0.368110656,0,0,0,83.77333338,38.817,0,57.14,18.6075,7.83,0,0,7.868,0,0,79.81,27.33995765,77.44000004,0,0,8.3955,0,1.640448984,0,26.36187432,0,7.772,0,26.36187432,0,0,2.924356,0,0,0,0,0,0,3.392,7.77,0,0,0,125.66
04/01/2020 10:00,0,0,25.85,10.5,3.81012405,38.4,50.79,0.175036788,6.2,0,0,91.11,0,28.02,0.475828166,22.97,55,65.24,0.555621131,6.13,25.39,120,30.15,0.169938629,0,7.6,0,0.482751321,0,0,0,83.77333338,91.1305194,0,57.14,18.6075,7.83,0,0,7.868,0,0,79.81,36.18506093,77.44000004,0,0,8.3955,0,2.36130144,0,30.57769632,0,7.772,0,30.57769632,0,0,3.518895,0,0,0,0,0,0,3.392,7.77,0,0,0,125.66
04/01/2020 11:00,0,0,25.85,10.5,3.81012405,38.4,50.79,0.175036788,6.2,0,0,91.11,0,28.02,0.475828166,22.97,0,65.24,0.544508707,6.13,25.39,120,30.15,0.169938629,0,7.6,0,0.62937579,0,0,0,83.77333338,91.1305194,0,57.14,18.6075,7.83,0,0,7.868,0,0,79.81,41.50577429,77.44000004,0,0,8.3955,0,3.323216976,0,32.3009349,0,7.772,0,32.3009349,0,0,3.660474,0,0,0,0,0,0,3.392,7.77,0,0,0,125.66
04/01/2020 12:00,0,0,25.85,10.5,3.81012405,38.4,50.79,0.175036788,6.2,0,0,91.11,0,28.02,0.475828166,22.97,0,65.24,0.533396286,6.13,25.39,120,30.15,0.169938629,0,7.6,0,0.834874719,0,0,0,83.77333338,91.1305194,0,57.14,18.6075,7.83,0,0,7.868,0,0,79.81,43.38835199,77.44000004,0,0,8.3955,0,4.616151504,0,30.27480275,0,7.772,0,30.27480275,0,0,3.27519,0,0,0,0,0,0,3.392,7.77,0,0,0,125.66
04/01/2020 13:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.175036788,6.2,2.55,0,91.11,0,28.02,0.475828166,22.97,0,65.24,0.522283863,6.13,25.39,120,30.15,0.169938629,0,7.6,0,1.116967707,0,0,0,83.77333338,91.1305194,0,57.14,18.6075,7.83,0,0,7.868,0,0,79.81,43.93893906,77.44000004,0,0,8.3955,0,6.20832204,0,28.15682224,0,7.772,0,28.15682224,0,0,2.66191,0,0,0,0,0,0,3.392,7.77,0,0,0,125.66
04/01/2020 14:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.175036788,6.2,2.55,0,91.11,0,28.02,0.475828166,22.97,44.35125228,65.24,0.511171439,6.13,25.39,120,30.15,0.169938629,0,7.6,0,1.352455062,0,0,0,83.77333338,91.1305194,0,57.14,18.6075,7.83,0,0,7.868,0,0,79.81,42.99971178,77.44000004,0,0,8.3955,0,7.39814292,0,23.42238754,0,7.772,0,23.42238754,0,0,1.770011,0,0,0,0,0,0,3.392,7.77,0,0,0,125.66
04/01/2020 15:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.175036788,6.2,2.55,0,91.11,0,28.02,0.475828166,22.97,0,65.24,0.500059018,6.13,25.39,120,30.15,0.169938629,0,7.6,0,1.444975275,0,0,0,83.77333338,91.1305194,0,57.14,64.02684247,7.83,0,0,7.868,0,0,79.81,36.92619731,77.44000004,0,0,8.3955,0,7.839377952,0,18.02741976,0,7.772,0,18.02741976,0,0,1.166728,0,0,0,0,0,0,3.392,7.77,0,0,0,125.66
04/01/2020 16:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.175036788,6.2,2.55,0,91.11,0,28.02,0.475828166,22.97,0,65.24,0.488946595,6.13,25.39,120,30.15,0.169938629,0,7.6,0,1.345434351,0,0,0,83.77333338,91.1305194,0,57.14,64.02684247,7.83,0,0,7.868,0,0,79.81,26.26365644,77.44000004,0,0,18.00594044,0,7.364128776,0,12.18364124,0,7.772,0,12.18364124,0,0,0.651288,0,0,0,0,0,0,3.392,7.77,0,0,0,125.66
04/01/2020 17:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.175036788,6.2,2.55,0,91.11,0,28.02,0.475828166,22.97,0,65.24,0.477834171,6.13,25.39,120,30.15,0.169938629,0,7.6,0.593788941,1.098050628,0,0,0,83.77333338,91.1305194,0,57.14,90.8603404,7.83,0,0,7.868,0,0,79.81,14.12638828,77.44000004,0,0,18.00594044,0,6.107808504,0,6.266756101,0,7.772,0,6.266756101,0,0,0.278856,0,0,0,0,0,0,3.392,7.77,0,0,0,125.66
04/01/2020 18:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.175036788,6.2,2.55,0,91.11,0,28.02,0.475828166,22.97,55,65.24,0.46672175,6.13,25.39,120,30.15,0.169938629,0,7.6,7.372628717,0.578790945,0,0,0,83.77333338,124.05,0,57.14,90.8603404,7.83,0,0,7.868,0,0,79.81,3.224028788,77.44000004,0,0,55.97,0,2.991827112,0,1.070828123,0,7.772,0,1.070828123,0,0,0.045045,0,0,0,0,0,0,3.392,7.77,0,0,0,125.66
04/01/2020 19:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.175036788,6.2,2.55,0,91.11,0,28.02,0.475828166,22.97,55,65.24,0.455609327,6.13,25.39,120,30.15,0.169938629,0,7.6,17.59,0.371510055,0,0,0,83.77333338,124.05,0,57.14,124.05,25.03388415,0,0,39.34,0,0,79.81,0,77.44000004,0,0,55.97,0,1.660770096,0,0,0,7.772,0,0,0,0,0,0,0,0,0,0,0,12.59596532,7.77,0,0,0,125.66
04/01/2020 20:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.175036788,6.2,2.55,0,91.11,0,28.02,0.475828166,22.97,55,65.24,0.444496904,6.13,25.39,120,30.15,0.169938629,0,7.6,17.59,0.476053077,0,0,0,83.77333338,124.05,0,57.14,124.05,7.83,0,0,39.08843741,0,0,79.81,0,77.44000004,0,0,55.97,0,2.317751568,0,0,0,7.772,0,0,0,0,0,0,0,0,0,0,0,3.392,7.77,0,0,0,125.66
04/01/2020 21:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.175036788,6.2,2.55,0,91.11,0,28.02,0.475828166,22.97,55,65.24,0.433384482,6.13,25.39,120,30.15,0.169938629,0,7.6,17.59,0.465255495,0,0,0,83.77333338,124.05,0,57.14,124.05,0,0,0,0,0,0,79.81,0,77.44000004,0,0,55.97,0,2.247790752,0,0,0,7.772,0,0,0,0,0,0,0,0,0,0,0,3.392,0,0,0,0,125.66
04/01/2020 22:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.175036788,6.2,2.55,0,91.11,0,28.02,0.475828166,22.97,43.3310376,65.24,0.422272059,6.13,25.39,120,30.15,0.169938629,0,7.6,0,0.423335412,0,0,0,83.77333338,124.05,0,45.78491908,124.05,0,0,0,0,0,0,79.81,0,73.07596536,0,0,55.97,0,1.979909472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.66
04/01/2020 23:00,6.81,0,25.85,10.5,3.81012405,38.4,50.79,0.175036788,6.2,2.55,0,91.11,0,28.02,0.475828166,22.97,48.73300178,65.24,0.411159636,6.13,25.39,120,30.15,0.169938629,0,7.6,0,0.348817245,0,0,0,83.77333338,124.05,0,45.78491908,22.5107637,0,0,0,0,0,0,79.81,0,73.07596536,0,0,35.6810951,0,1.526818416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.66
05/01/2020 00:00,0,0,25.85,10.5,3.81012405,32.67298638,50.79,0.185333071,6.2,0,0,91.11,0,28.02,0.503818059,22.97,55,65.24,0,6.13,25.39,120,30.15,0.179935021,0,7.6,0,0.261810879,0,0,0,83.77333338,79.45524093,0,8.571,18.6075,0,0,0,0,0,0,79.81,0,73.07596536,0,0,35.6810951,0,1.058803752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.3930018
05/01/2020 01:00,0,0,25.85,10.5,3.81012405,32.66854141,50.79,0.185333071,6.2,0,0,91.11,0,28.02,0.503818059,22.97,55,65.24,0,6.13,25.39,120,30.15,0.179935021,0,7.6,0,0.220886721,0,0,0,83.77333338,33.42869882,0,8.571,18.6075,0,0,0,0,0,0,79.81,0,39.92348485,0,0,35.6810951,0,0.869633136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.3930018
05/01/2020 02:00,0,0,25.85,10.5,3.81012405,32.66409644,50.79,0.185333071,0,0,0,91.11,0,28.02,0.503818059,22.97,55,65.24,0,6.13,25.39,120,30.15,0.179935021,0,0,0,0.190679781,0,0,0,83.77333338,33.42869882,0,8.571,18.6075,0,0,0,0,0,0,79.81,0,39.92348485,0,0,8.3955,0,0.744660264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.3930018
