,CE,NO,OR,SU
2020-01-17 07:00:00,244.50964000000002,269.86,437.5028,180.3633
2020-01-17 08:00:00,265.1529,288.7708,523.549,193.31040000000002
2020-01-17 09:00:00,284.9495,298.6588,555.0876,194.0314
2020-01-17 10:00:00,285.59839999999997,304.57099999999997,584.0614999999999,203.3632
2020-01-17 11:00:00,277.7601,305.0139,579.9003,199.4698
2020-01-17 12:00:00,263.60893,289.5433,578.7158000000001,193.1559
2020-01-17 13:00:00,277.67358,299.0193,622.429,194.2065
2020-01-17 14:00:00,289.21679,310.5347,648.9721000000001,201.5916
2020-01-17 15:00:00,283.65891,311.2866,648.591,203.07479999999998
2020-01-17 16:00:00,287.44313000000005,306.0233,622.8100999999999,203.8164
2020-01-17 17:00:00,279.18562,296.7224,567.6021000000001,199.6037
2020-01-17 18:00:00,287.11662,308.0833,567.1900999999999,213.3439
2020-01-17 19:00:00,359.25061,376.3517,597.6472,253.8332
2020-01-17 20:00:00,348.76932999999997,373.3956,578.6849000000001,246.2421
2020-01-17 21:00:00,330.77626,343.6904,548.9797,232.8212
2020-01-17 22:00:00,289.58141,296.2074,514.9073000000001,221.3573
2020-01-17 23:00:00,252.98139,252.4736,480.8452,194.7112
2020-01-18 00:00:00,232.27736,216.56779999999998,447.6174,188.7784
2020-01-18 01:00:00,221.94337000000002,199.09900000000002,426.5539,185.4618
2020-01-18 02:00:00,218.28172,190.0968,409.2293,181.11520000000002
2020-01-18 03:00:00,213.86199000000002,188.3046,396.9002,179.1582
2020-01-18 04:00:00,216.00954,191.7757,389.8962,184.0507
2020-01-18 05:00:00,224.84076,204.46529999999998,358.44,175.1309
2020-01-18 06:00:00,219.56613,211.4075,357.6469,177.4175
2020-01-18 07:00:00,263.71708,229.2677,405.8097,183.2473
2020-01-18 08:00:00,275.12124,263.8345,473.3983,185.7399
2020-01-18 09:00:00,272.47414000000003,284.5993,505.5961,195.4734
2020-01-18 10:00:00,272.20736999999997,289.3064,525.6914,194.2065
2020-01-18 11:00:00,274.63919999999996,290.0274,531.6242,194.1035
2020-01-18 12:00:00,271.28758000000005,271.3947,530.5427000000001,189.7157
2020-01-18 13:00:00,275.5147,270.7767,541.0693,195.7309
2020-01-18 14:00:00,275.62697,268.20169999999996,551.0912,193.4752
2020-01-18 15:00:00,273.88214999999997,267.5322,551.8637,194.9481
2020-01-18 16:00:00,269.64061,271.4668,536.4446,190.4161
2020-01-18 17:00:00,274.22514,269.1081,510.262,193.96959999999999
2020-01-18 18:00:00,285.80440000000004,283.1882,522.107,207.4832
2020-01-18 19:00:00,362.76703000000003,358.2237,580.4977,240.8346
2020-01-18 20:00:00,358.73664,355.9783,574.6782000000001,238.49650000000003
2020-01-18 21:00:00,328.7966,333.7818,556.8797999999999,231.9457
2020-01-18 22:00:00,303.08162000000004,296.0838,533.7975,217.36090000000002
2020-01-18 23:00:00,273.22603999999995,247.18970000000002,503.4949,201.72549999999998
2020-01-19 00:00:00,247.98589,217.7317,469.44309999999996,194.8657
2020-01-19 01:00:00,236.6013,197.03900000000002,442.8279,186.2343
2020-01-19 02:00:00,214.69423,186.6051,421.68199999999996,181.76409999999998
2020-01-19 03:00:00,218.96049,180.65169999999998,407.0251,173.2872
2020-01-19 04:00:00,214.35536,183.4018,395.30370000000005,175.9652
2020-01-19 05:00:00,202.20033,184.41119999999998,347.4911,166.3965
2020-01-19 06:00:00,197.93201,177.6956,347.7898,166.4171
2020-01-19 07:00:00,209.08588,198.5325,376.08389999999997,168.68310000000002
2020-01-19 08:00:00,221.81977,220.30669999999998,412.0,170.0736
2020-01-19 09:00:00,232.06826999999998,236.3129,443.415,176.5111
2020-01-19 10:00:00,228.38499000000002,244.8001,464.48879999999997,177.75740000000002
2020-01-19 11:00:00,221.65599999999998,252.33970000000002,478.9706,202.9924
2020-01-19 12:00:00,228.90514,240.1857,477.5389,173.8434
2020-01-19 13:00:00,234.14269000000002,234.7267,490.9495,172.2366
2020-01-19 14:00:00,228.21298000000002,247.0249,501.6409,175.2133
2020-01-19 15:00:00,233.15389,240.8243,506.7806,180.08520000000001
2020-01-19 16:00:00,244.49110000000002,239.93849999999998,494.7193,177.4896
2020-01-19 17:00:00,249.52779999999998,244.6559,476.1587,180.0234
2020-01-19 18:00:00,279.16605000000004,263.20619999999997,495.8729,189.6642
2020-01-19 19:00:00,336.85635,343.7007,545.5704,227.5991
2020-01-19 20:00:00,332.07509000000005,345.8637,544.7155,229.4325
2020-01-19 21:00:00,306.74945,324.6457,538.1132,227.3519
2020-01-19 22:00:00,260.93917,279.542,508.67580000000004,208.0497
2020-01-19 23:00:00,187.33846,281.45779999999996,473.7897,192.5482
2020-01-20 00:00:00,215.2288,205.86610000000002,436.94660000000005,183.16490000000002
2020-01-20 01:00:00,210.25802,188.88139999999999,411.06269999999995,178.602
2020-01-20 02:00:00,196.61258,189.3861,391.6678,173.8537
2020-01-20 03:00:00,196.67390414,180.68259999999998,382.2536,173.1533
2020-01-20 04:00:00,204.1975,184.6584,374.2608,174.7807
2020-01-20 05:00:00,219.7505,207.56560000000002,349.12879999999996,167.4471
2020-01-20 06:00:00,221.5221,258.29310000000004,393.18190000000004,169.435
2020-01-20 07:00:00,248.8892,281.5093,450.73830000000004,175.8416
2020-01-20 08:00:00,267.13050000000004,299.3386,538.6591000000001,185.80169999999998
2020-01-20 09:00:00,270.8179,313.3672,580.7243,173.41080000000002
2020-01-20 10:00:00,281.20338999999996,318.62019999999995,615.3838000000001,198.38830000000002
2020-01-20 11:00:00,275.02957,317.3636,622.9543,199.1917
2020-01-20 12:00:00,261.65914000000004,304.4577,614.2508,196.5343
2020-01-20 13:00:00,282.00473,302.06809999999996,656.1306,198.84150000000002
2020-01-20 14:00:00,283.74234,310.9776,676.9984,210.51139999999998
2020-01-20 15:00:00,283.73822,306.5898,674.6191,210.19209999999998
2020-01-20 16:00:00,280.01682999999997,302.3462,646.2425999999999,210.0788
2020-01-20 17:00:00,277.29866,294.5285,597.3279,207.81279999999998
2020-01-20 18:00:00,296.21976,309.7725,580.5389,213.60139999999998
2020-01-20 19:00:00,357.77668,376.6092,613.1383999999999,242.8843
2020-01-20 20:00:00,358.2649,377.16540000000003,609.5642999999999,239.72220000000002
2020-01-20 21:00:00,332.97222,348.5829,598.8214,228.3819
2020-01-20 22:00:00,294.19066000000004,297.9378,575.8833,217.97889999999998
2020-01-20 23:00:00,254.62939,245.0164,529.6363,203.3941
2020-01-21 00:00:00,240.33711,212.4169,490.2491,197.03900000000002
2020-01-21 01:00:00,225.28263,194.2786,454.8686,190.87959999999998
2020-01-21 02:00:00,221.39644,186.09009999999998,431.64209999999997,184.90560000000002
2020-01-21 03:00:00,220.86805,183.41209999999998,417.0985,181.692
2020-01-21 04:00:00,219.98637000000002,186.4918,409.4147,185.0086
2020-01-21 05:00:00,227.88338000000002,206.0618,384.79769999999996,179.5702
2020-01-21 06:00:00,235.70108000000002,239.72220000000002,394.39730000000003,181.3109
2020-01-21 07:00:00,256.5936,272.6307,458.6075,190.7663
2020-01-21 08:00:00,276.27175,292.1904,545.2202,207.648
2020-01-21 09:00:00,286.23391,300.1626,567.7875,205.81459999999998
2020-01-21 10:00:00,290.27872,307.22839999999997,583.1654,207.13299999999998
2020-01-21 11:00:00,281.499,307.20779999999996,587.5223,201.40619999999998
2020-01-21 12:00:00,264.52975,292.62300000000005,585.6374000000001,191.786
2020-01-21 13:00:00,276.69611,302.3359,635.1598,202.05509999999998
2020-01-21 14:00:00,284.0843,310.8643,658.6644,210.71740000000003
2020-01-21 15:00:00,284.1049,314.2839,652.2063,204.0224
2020-01-21 16:00:00,278.25862,309.75190000000003,623.6341,201.6534
2020-01-21 17:00:00,286.44609,300.1111,574.0396000000001,205.6086
2020-01-21 18:00:00,318.50381,315.3963,572.268,213.7559
2020-01-21 19:00:00,391.30420999999996,381.6459,593.6817,239.93849999999998
2020-01-21 20:00:00,378.67949999999996,375.64099999999996,573.7718,237.6313
2020-01-21 21:00:00,327.57708,342.0424,538.3294999999999,228.25830000000002
2020-01-21 22:00:00,291.43644,297.2065,476.5192,211.8195
2020-01-21 23:00:00,254.3585,265.4207,469.5976,179.1067
2020-01-22 00:00:00,238.20089000000002,219.0707,435.5973,184.0198
2020-01-22 01:00:00,225.5185,206.5562,410.4756,180.044
2020-01-22 02:00:00,215.8571,195.6073,397.9508,178.36509999999998
2020-01-22 03:00:00,211.0264,193.9593,385.5908,180.147
2020-01-22 04:00:00,214.7653,198.172,378.1645,180.4766
2020-01-22 05:00:00,221.4088,206.3708,355.7105,177.40720000000002
2020-01-22 06:00:00,207.4523,205.9485,342.1557,174.02880000000002
2020-01-22 07:00:00,218.5042,225.1889,360.6854,179.62169999999998
2020-01-22 08:00:00,239.5883,245.037,385.05519999999996,185.3485
2020-01-22 09:00:00,245.79919999999998,260.6827,412.3502,192.1774
2020-01-22 10:00:00,252.23669999999998,273.50620000000004,435.2059,196.833
2020-01-22 11:00:00,246.72105,276.04,448.80190000000005,189.93200000000002
2020-01-22 12:00:00,235.97094,264.8233,455.8883,189.2625
2020-01-22 13:00:00,245.33673,262.3925,475.5922,203.53830000000002
2020-01-22 14:00:00,241.86254000000002,263.9066,491.7735,170.4959
2020-01-22 15:00:00,240.84284,261.3934,492.546,169.4762
2020-01-22 16:00:00,249.32283,259.9411,483.379,172.0718
2020-01-22 17:00:00,250.93066000000002,259.8484,458.8032,191.786
2020-01-22 18:00:00,270.09484000000003,283.4663,491.9383,207.1227
2020-01-22 19:00:00,343.10124,358.38849999999996,534.8378,241.2569
2020-01-22 20:00:00,336.5628,359.3979,534.9716999999999,240.917
2020-01-22 21:00:00,312.6359,329.6824,523.3945,232.4504
2020-01-22 22:00:00,286.06190000000004,292.6951,503.8245,221.78990000000002
2020-01-22 23:00:00,247.1588,238.2287,464.08709999999996,197.7085
2020-01-23 00:00:00,225.982,208.2557,431.19919999999996,180.9813
2020-01-23 01:00:00,221.6148,192.7645,407.983,171.907
2020-01-23 02:00:00,217.639,184.87470000000002,390.267,169.7337
2020-01-23 03:00:00,212.6435,182.06279999999998,379.16360000000003,170.3002
2020-01-23 04:00:00,216.8665,186.0386,369.2756,169.5174
2020-01-23 05:00:00,231.8736,214.35330000000002,340.827,173.4829
2020-01-23 06:00:00,239.3102,252.78259999999997,367.52459999999996,180.3633
2020-01-23 07:00:00,255.93439999999998,282.3951,439.8821,187.4497
2020-01-23 08:00:00,272.435,299.2768,535.3219,197.3377
2020-01-23 09:00:00,276.0194,307.90614,569.0956,199.7891
2020-01-23 10:00:00,276.97214999999994,310.70980000000003,596.4936,199.7685
2020-01-23 11:00:00,267.99982,314.6547,597.6369,212.4581
2020-01-23 12:00:00,257.28679,294.9817,592.0542999999999,191.3225
2020-01-23 13:00:00,282.95027,301.25440000000003,640.248,195.6794
2020-01-23 14:00:00,289.95427,313.64529999999996,668.0374,199.0372
2020-01-23 15:00:00,285.27394999999996,314.02639999999997,664.4014999999999,207.0094
2020-01-23 16:00:00,281.7256,309.1648,640.4128,206.8755
2020-01-23 17:00:00,278.77774,294.9817,587.0794,199.5213
2020-01-23 18:00:00,291.29842,308.8764,574.1116999999999,210.9646
2020-01-23 19:00:00,360.48661000000004,382.80980000000005,610.9651,239.3411
2020-01-23 20:00:00,355.25935999999996,380.9249,608.0502,245.7168
2020-01-23 21:00:00,325.12877,352.8574,598.6360000000001,236.0863
2020-01-23 22:00:00,294.44301,301.8621,564.2443,213.9104
2020-01-23 23:00:00,259.2819,252.2161,523.0031,197.142
2020-01-24 00:00:00,238.6304,219.76080000000002,479.0324,189.6951
2020-01-24 01:00:00,217.5463,202.1478,447.2775,184.0816
2020-01-24 02:00:00,213.30270000000002,195.2983,421.94980000000004,179.00369999999998
2020-01-24 03:00:00,207.4008,193.0014,404.2029,176.2845
2020-01-24 04:00:00,210.9955,198.4501,393.4188,177.6441
2020-01-24 05:00:00,212.3345,220.4818,360.6854,175.97549999999998
2020-01-24 06:00:00,225.8275,249.3527,380.68800000000005,181.68169999999998
2020-01-24 07:00:00,244.9649,278.9961,452.4893,189.3037
2020-01-24 08:00:00,265.64730000000003,297.1344,537.0523,197.06990000000002
2020-01-24 09:00:00,274.74323,317.7241,568.9823,204.75369999999998
2020-01-24 10:00:00,283.67127,323.5127,598.6566,208.9973
2020-01-24 11:00:00,282.45072,297.2374,605.1868,196.3489
2020-01-24 12:00:00,260.42932,281.42690000000005,602.3543,190.0659
2020-01-24 13:00:00,282.00575999999995,292.99379999999996,648.7249,191.37400000000002
2020-01-24 14:00:00,284.76925,303.9324,676.8542,197.863
2020-01-24 15:00:00,279.67693,304.07660000000004,665.1225,202.21990000000002
2020-01-24 16:00:00,279.00948999999997,301.3883,642.3389,203.10569999999998
2020-01-24 17:00:00,271.57495,293.3955,585.7301,191.40490000000003
2020-01-24 18:00:00,277.36870000000005,303.6646,565.3361,193.90779999999998
2020-01-24 19:00:00,357.04332,374.92,602.8899,232.5534
2020-01-24 20:00:00,349.26373,365.7736,589.6853,231.3792
2020-01-24 21:00:00,327.44730000000004,345.2354,572.9272,220.2243
2020-01-24 22:00:00,285.2688,301.89300000000003,548.2999000000001,205.2687
2020-01-24 23:00:00,254.8941,255.9138,516.6892,182.6911
2020-01-25 00:00:00,233.604,222.0165,476.478,175.32659999999998
2020-01-25 01:00:00,220.59509999999997,205.8455,440.94300000000004,170.50619999999998
2020-01-25 02:00:00,215.04443,196.31799999999998,419.7147,168.21959999999999
2020-01-25 03:00:00,209.42784,194.3507,403.1008,167.47799999999998
2020-01-25 04:00:00,212.9113,196.03990000000002,393.18190000000004,168.0342
2020-01-25 05:00:00,204.59199,211.12939999999998,352.4763,162.4825
2020-01-25 06:00:00,206.66847,215.0125,360.294,163.0181
2020-01-25 07:00:00,231.0084,246.15970000000002,412.1957,169.9191
2020-01-25 08:00:00,251.90709999999999,272.86760000000004,490.5478,177.1703
2020-01-25 09:00:00,260.48494,284.2491,533.952,178.5402
2020-01-25 10:00:00,265.09727999999996,288.6575,558.9398,183.4533
2020-01-25 11:00:00,268.57456,289.63599999999997,567.0459,194.2374
2020-01-25 12:00:00,254.88483000000002,276.9464,555.1906,192.7851
2020-01-25 13:00:00,263.28860000000003,272.3423,568.3539999999999,193.81509999999997
2020-01-25 14:00:00,264.2465,275.37050000000005,581.3114,196.3798
2020-01-25 15:00:00,259.86797,277.173,575.6567,195.3292
2020-01-25 16:00:00,260.63841,272.08480000000003,562.1122,195.1129
2020-01-25 17:00:00,261.36147,266.96569999999997,525.4133,198.8209
2020-01-25 18:00:00,272.8985,285.51599999999996,531.5521,202.5495
2020-01-25 19:00:00,351.91804,353.9904,585.4622999999999,240.71099999999998
2020-01-25 20:00:00,349.33686,353.4239,578.6642999999999,244.78979999999999
2020-01-25 21:00:00,325.3564,303.8294,558.0849000000001,232.56369999999998
2020-01-25 22:00:00,294.61089999999996,273.37230000000005,535.6206,217.74200000000002
2020-01-25 23:00:00,258.70509999999996,230.0093,504.98839999999996,196.9257
2020-01-26 00:00:00,242.4723,204.9185,475.7776,190.8693
2020-01-26 01:00:00,231.51515999999998,196.0605,446.99940000000004,187.3055
2020-01-26 02:00:00,221.90544746,188.078,424.06129999999996,183.7005
2020-01-26 03:00:00,214.3638575,180.3324,407.5401,180.5899
2020-01-26 04:00:00,214.4975,180.765,392.73900000000003,178.3445
2020-01-26 05:00:00,201.64104,187.6969,345.3281,167.7149
2020-01-26 06:00:00,193.71519,184.9571,341.13599999999997,168.9509
2020-01-26 07:00:00,207.5862,210.3981,373.4162,170.3414
2020-01-26 08:00:00,220.62599999999998,229.50459999999998,408.27139999999997,178.0458
2020-01-26 09:00:00,226.0129,243.4817,439.63489999999996,175.70770000000002
2020-01-26 10:00:00,232.07238999999998,247.43689999999998,470.80269999999996,182.1761
2020-01-26 11:00:00,229.48915,248.81709999999998,490.1049,172.56619999999998
2020-01-26 12:00:00,226.64944,245.8095,497.12949999999995,172.422
2020-01-26 13:00:00,228.06363,244.72799999999998,516.2669,177.7677
2020-01-26 14:00:00,229.74768,243.5847,535.188,181.486
2020-01-26 15:00:00,229.54477,245.861,541.9550999999999,182.84560000000002
2020-01-26 16:00:00,235.84631000000002,251.5157,532.2525,183.0413
2020-01-26 17:00:00,267.94419999999997,259.1789,509.55129999999997,177.984
2020-01-26 18:00:00,252.68269,278.9652,525.5369000000001,185.3382
2020-01-26 19:00:00,326.07637,348.9228,577.83,222.1916
2020-01-26 20:00:00,318.09387,351.024,590.0046000000001,222.65509999999998
2020-01-26 21:00:00,304.13634,327.2825,589.6544,217.0416
2020-01-26 22:00:00,247.78298,273.8976,564.0383,217.639
2020-01-26 23:00:00,240.26192,243.7495,542.2022999999999,197.2141
2020-01-27 00:00:00,223.7057,208.3175,503.7318,176.97459999999998
2020-01-27 01:00:00,208.77997000000002,192.198,472.5743,173.9876
2020-01-27 02:00:00,204.18720000000002,184.2361,450.5323,171.4435
2020-01-27 03:00:00,200.9324,178.2518,433.4446,171.3405
2020-01-27 04:00:00,208.75009999999997,169.023,421.5996,166.3553
2020-01-27 05:00:00,213.5602,207.6068,386.1676,172.94729999999998
2020-01-27 06:00:00,227.0532,248.5596,409.9194,166.139
2020-01-27 07:00:00,246.6438,277.9867,492.00010000000003,173.0194
2020-01-27 08:00:00,263.3607,296.5885,599.0892,178.9007
2020-01-27 09:00:00,271.5286,307.29019999999997,643.338,179.6629
2020-01-27 10:00:00,275.4529,313.9646,678.0799000000001,186.5124
2020-01-27 11:00:00,272.80683,313.3981,686.5877,183.546
2020-01-27 12:00:00,265.1014,308.691,694.2406,192.66150000000002
2020-01-27 13:00:00,274.58254999999997,326.9426,739.4472999999999,184.1022
2020-01-27 14:00:00,282.64950999999996,332.19559999999996,753.2596000000001,139.5135
2020-01-27 15:00:00,283.32622000000003,322.9256,744.4737,173.761
2020-01-27 16:00:00,281.13026,310.9158,710.0717,192.5688
2020-01-27 17:00:00,281.35686,303.541,618.9785,195.0305
2020-01-27 18:00:00,297.93471,316.5396,584.8958,202.37439999999998
2020-01-27 19:00:00,356.49845,377.92760000000004,593.7229,232.7697
2020-01-27 20:00:00,351.74191,371.7991,590.7771,230.514
2020-01-27 21:00:00,320.64209,339.8176,573.0817,221.3264
2020-01-27 22:00:00,291.72072,292.9526,546.3841,205.2893
2020-01-27 23:00:00,306.01505999999995,244.72799999999998,510.4783,192.1465
2020-01-28 00:00:00,237.19252,213.3336,469.0311,177.6441
2020-01-28 01:00:00,228.59202,193.331,444.36260000000004,174.2657
2020-01-28 02:00:00,225.12916,181.5478,425.3488,171.2066
2020-01-28 03:00:00,225.44331,179.6423,412.412,171.06240000000003
2020-01-28 04:00:00,222.62685946,183.0413,404.68699999999995,170.9079
2020-01-28 05:00:00,240.59873000000002,205.2069,374.199,172.2263
2020-01-28 06:00:00,239.51104999999998,231.8118,390.4627,171.4023
2020-01-28 07:00:00,258.3961,269.4583,454.3433,175.40900000000002
2020-01-28 08:00:00,277.80613585000003,292.2213,538.4119000000001,189.0874
2020-01-28 09:00:00,285.37386000000004,299.06050000000005,577.2841000000001,190.5397
2020-01-28 10:00:00,286.31631,306.6825,607.3703999999999,189.7054
2020-01-28 11:00:00,281.82654,306.39410000000004,606.2786,188.22220000000002
2020-01-28 12:00:00,270.06908999999996,284.8465,604.5482000000001,183.2473
2020-01-28 13:00:00,284.30780999999996,297.1756,648.2614,188.6754
2020-01-28 14:00:00,295.48434,307.8464,674.4543,191.7448
2020-01-28 15:00:00,291.81136000000004,305.4671,676.71,190.7354
2020-01-28 16:00:00,288.69046,298.67940000000004,649.3326,188.9535
2020-01-28 17:00:00,280.96649,290.0892,590.2312,192.4452
2020-01-28 18:00:00,285.58295,304.01480000000004,576.2644,200.6131
2020-01-28 19:00:00,360.47013,378.7619,608.1635,234.2941
2020-01-28 20:00:00,361.11079,375.3732,602.4985,233.4804
2020-01-28 21:00:00,340.77756,344.9985,587.3678,226.2395
2020-01-28 22:00:00,303.12694,287.25669999999997,564.9447,208.1836
2020-01-28 23:00:00,265.70394999999996,244.6456,525.3103,193.1353
2020-01-29 00:00:00,233.57104,209.5741,484.6459,177.46900000000002
2020-01-29 01:00:00,210.1509,195.8545,451.88160000000005,171.2272
2020-01-29 02:00:00,215.72938,187.2025,431.4155,167.0454
2020-01-29 03:00:00,199.04029,183.9168,417.2942,168.1475
2020-01-29 04:00:00,199.4595,190.84869999999998,412.9476,171.7113
2020-01-29 05:00:00,207.75099999999998,215.71290000000002,394.9844,166.757
2020-01-29 06:00:00,221.27284,253.3285,396.41610000000003,171.19732073
