,AGUAS CALIENTES II ARENALES,MOLINEROS,CACHUELA ESPERANZA,CHEPETE,EL BALA,MIGUILLAS - PALILLADA,MUNECAS,PH_MADERA,OQUITAS
1989-09-02 00:00:00,0.419521407,0.144481224,0.449540831,0.309651097,0.893888954,6.153017891,0.22906183,0.318198493,0.135616973
1989-09-03 00:00:00,0.391050602,0.139350952,0.433264348,0.292634942,0.883351583,5.759493418,0.215194885,0.302078548,0.126429881
1989-09-04 00:00:00,0.382629933,0.13531893,0.408178163,0.27524691,0.683329699,5.421811366,0.200939253,0.283952287,0.120134613
1989-09-05 00:00:00,0.363924088,0.132094393,0.385705966,0.262123288,0.513320507,5.206226096,0.189836083,0.268104219,0.114639277
1989-09-06 00:00:00,0.345918346,0.132305041,0.372888792,0.271978818,0.461950823,5.785678047,0.196855987,0.257193549,0.113443057
1989-09-07 00:00:00,0.328530054,0.132033179,0.410070068,0.364754391,0.438335821,8.671733077,0.273140035,0.263488365,0.115159686
1989-09-08 00:00:00,0.304055662,0.128851852,0.502592509,0.40508315,0.555093656,9.433186322,0.304736251,0.287013056,0.113324289
1989-09-09 00:00:00,0.279758727,0.125774949,0.538221541,0.36440088,0.782776139,8.266279044,0.27240562,0.296794864,0.109798791
1989-09-10 00:00:00,0.269942717,0.123005916,0.524650597,0.337321048,0.55979784,7.557980294,0.249679665,0.294377458,0.107527174
1989-09-11 00:00:00,0.397383119,0.120683385,0.523717812,0.318817058,0.523481543,7.08028447,0.233030535,0.293007892,0.120128616
1989-09-12 00:00:00,0.544630568,0.130655864,0.545108463,0.391496863,0.531572739,10.1633056,0.258763705,0.30287747,0.157109266
1989-09-13 00:00:00,0.57787811,0.140322274,0.627878407,0.609941957,0.721621753,16.91135937,0.399705947,0.342338034,0.179795985
1989-09-14 00:00:00,0.596080756,0.135394547,0.805086106,0.681121618,1.305881348,17.6639787,0.449610376,0.403839309,0.171244084
1989-09-15 00:00:00,0.561454889,0.131939558,0.85679068,0.620900354,1.383029958,15.75449406,0.413955442,0.42247055,0.155680861
1989-09-16 00:00:00,0.495210189,0.133937114,0.770968481,0.550221132,1.086666395,13.77501764,0.376953398,0.39620511,0.141704796
1989-09-17 00:00:00,0.462392918,0.153177212,0.691469259,0.487951026,0.87046212,11.89732,0.336453165,0.363413263,0.142315407
1989-09-18 00:00:00,0.431765896,0.160917181,0.629202016,0.442907371,0.689915556,10.58869256,0.307466271,0.335792441,0.140827683
1989-09-19 00:00:00,0.379032188,0.148636574,0.579193948,0.408151301,0.585200431,9.634705282,0.285426657,0.313552299,0.129070586
1989-09-20 00:00:00,0.342580708,0.139879372,0.537104391,0.380321983,0.542392361,8.902471908,0.267064233,0.294541654,0.123508129
1989-09-21 00:00:00,0.30990686,0.137011317,0.502054871,0.362980517,0.507863654,8.412076388,0.251760167,0.278392993,0.119730682
1989-09-22 00:00:00,0.287202171,0.13917001,0.475124578,0.374883847,0.490552258,9.590988729,0.252921116,0.265666483,0.117103108
1989-09-23 00:00:00,0.287535205,0.166071759,0.466447805,0.423563238,0.475498871,12.3745024,0.279466438,0.259534612,0.121596671
1989-09-24 00:00:00,0.297105694,0.225913837,0.48592536,0.493796468,0.492151681,15.5785708,0.323441334,0.265029508,0.135125297
1989-09-25 00:00:00,0.287965476,0.288987654,0.53651339,0.525340651,1.160992495,16.17210417,0.355071305,0.284930909,0.143575949
1989-09-26 00:00:00,0.259623508,0.287944316,0.550995906,0.50723739,1.408432549,14.79582556,0.353595315,0.293558493,0.136186691
1989-09-27 00:00:00,0.233012834,0.244802855,0.519600052,0.47268289,1.055618784,13.27020094,0.334364481,0.282827928,0.125096849
1989-09-28 00:00:00,0.209713787,0.217488812,0.488853316,0.455366107,0.810342655,12.66035881,0.327174782,0.270265436,0.116727601
1989-09-29 00:00:00,0.188919549,0.201548868,0.465234109,0.450676676,0.700923346,12.39473735,0.332433317,0.259018466,0.110477222
1989-09-30 00:00:00,0.169800207,0.202769547,0.446766525,0.429719208,0.66771181,11.48567467,0.320791098,0.249934576,0.107013072
1989-10-01 00:00:00,0.152662055,0.197843621,0.427150926,0.402564284,0.670910655,10.60341576,0.298001726,0.241117629,0.103128849
1989-10-02 00:00:00,0.139269692,0.178697145,0.409344881,0.448360746,0.630642844,10.0973155,0.37256941,0.233564336,0.100846712
1989-10-03 00:00:00,0.144644918,0.165969136,0.421555986,0.471589792,0.562714434,9.630779097,0.411935289,0.238059281,0.105140824
1989-10-04 00:00:00,0.146751543,0.15701839,0.445276499,0.43166339,0.535147918,9.101197237,0.36368892,0.25233176,0.10667925
1989-10-05 00:00:00,0.131906225,0.148096451,0.456846597,0.403036978,0.575509813,8.647647446,0.33107291,0.260843296,0.100490764
1989-10-06 00:00:00,0.119044772,0.143467593,0.454569159,0.383517913,0.527809392,8.276472022,0.310785459,0.25860905,0.097884522
1989-10-07 00:00:00,0.127047325,0.139674126,0.436950075,0.36988962,0.501748215,8.023610652,0.295285004,0.249085415,0.099444663
1989-10-08 00:00:00,0.137331528,0.134348508,0.423773108,0.372319717,0.517272021,7.935271505,0.284408909,0.246060889,0.100337149
1989-10-09 00:00:00,0.135486954,0.155480838,0.471835435,0.384673078,0.529220647,7.986764922,0.280911742,0.266257808,0.102732004
1989-10-10 00:00:00,0.15969978,0.186526235,0.510683953,0.38414255,0.678625516,7.908165733,0.281198144,0.283326703,0.111960411
1989-10-11 00:00:00,0.181972983,0.206824074,0.490108285,0.389401976,0.685305457,7.929457732,0.284919317,0.289217367,0.156267201
1989-10-12 00:00:00,0.217922481,0.287408693,0.501378086,0.396202577,0.648895076,8.156798904,0.285125935,0.310715706,0.207937473
1989-10-13 00:00:00,0.239242768,0.312585648,0.526232786,0.384287914,0.996346072,8.044751645,0.274959707,0.327452871,0.208738724
1989-10-14 00:00:00,0.216540266,0.260013632,0.510786261,0.364111649,1.294591307,7.701135014,0.261676817,0.322433334,0.195147861
1989-10-15 00:00:00,0.195462097,0.223325746,0.479705711,0.355949235,1.079139702,7.504327475,0.255970268,0.306996361,0.174621981
1989-10-16 00:00:00,0.174986308,0.196416795,0.475135485,0.373667528,0.760384226,7.511945783,0.285163781,0.305396657,0.155951216
1989-10-17 00:00:00,0.157530437,0.181530093,0.574150426,0.422617784,1.908957676,8.382176984,0.353093089,0.334499987,0.14282571
1989-10-18 00:00:00,0.140341479,0.169076646,0.638869659,0.431938683,1.768773007,8.698612339,0.368766408,0.346418023,0.129072474
1989-10-19 00:00:00,0.125275192,0.155759002,0.593293034,0.401396224,1.047151254,8.135129387,0.338108157,0.327957521,0.117682868
1989-10-20 00:00:00,0.112142935,0.214583848,0.546401836,0.379014746,0.761325062,7.763802956,0.312250198,0.312300174,0.121886001
1989-10-21 00:00:00,1.687213693,0.300833462,0.512350851,0.381531789,0.659150196,7.520500335,0.303778852,0.304407166,0.182530406
1989-10-22 00:00:00,3.569741197,0.33214892,0.56152796,0.404145902,0.791149586,7.589540776,0.310590092,0.335989555,0.248681993
1989-10-23 00:00:00,2.789346492,0.334912551,0.610739312,0.400127087,0.928605829,7.52275034,0.304093894,0.363907023,0.241908335
1989-10-24 00:00:00,2.154300696,0.309534851,0.586926812,0.383690371,0.701111513,7.353916865,0.295545833,0.361248093,0.231439752
1989-10-25 00:00:00,1.703704979,0.271854038,0.585655606,0.377526846,0.598372145,7.198002046,0.29850702,0.36135696,0.214529677
1989-10-26 00:00:00,1.474069164,0.234075103,0.631781606,0.38023634,0.659714698,7.111807199,0.300227474,0.386945275,0.190800626
1989-10-27 00:00:00,1.307829023,0.205236111,0.758283254,0.379592231,0.818622018,7.066248361,0.297056601,0.43359048,0.171323745
1989-10-28 00:00:00,1.096507676,0.182947917,0.810511254,0.363107515,1.307763021,6.838046448,0.284864082,0.452851818,0.153980223
1989-10-29 00:00:00,0.923035581,0.165450617,0.742232018,0.344006568,1.147820781,6.598805918,0.269036311,0.431220114,0.139916121
1989-10-30 00:00:00,0.781444858,0.151296682,0.674148604,0.330496025,0.985996868,6.439878507,0.256832541,0.40520852,0.127240214
1989-10-31 00:00:00,0.710649496,0.140035108,0.635857057,0.332340041,1.1252407,6.300770777,0.266116039,0.385443447,0.117724467
1989-11-01 00:00:00,0.65366899,0.135024563,0.725735876,0.336201378,1.252253656,6.217671576,0.278633828,0.405258673,0.119879661
1989-11-02 00:00:00,0.576618899,0.130708076,0.773572964,0.32541609,1.12806321,6.121193147,0.268836853,0.418055198,0.122723225
1989-11-03 00:00:00,0.508577757,0.129797068,0.719920891,0.332389473,1.009517785,5.979676854,0.286557942,0.398721909,0.115947296
1989-11-04 00:00:00,0.442872719,0.130161651,0.758281482,0.350047067,0.967180134,5.86201213,0.317294955,0.405444517,0.108994049
1989-11-05 00:00:00,0.390143873,0.124807227,0.914335794,0.34856568,0.935944355,5.748062181,0.318366914,0.46545926,0.10254808
1989-11-06 00:00:00,0.344928966,0.146441872,0.986773623,0.343110481,0.897840468,5.810571565,0.308817472,0.497730206,0.103695993
1989-11-07 00:00:00,0.333933965,0.203985725,1.030511475,0.352430143,0.858701661,6.093287037,0.307386487,0.517220362,0.119433127
1989-11-08 00:00:00,0.618800032,0.238625643,1.059996911,0.366065015,0.832828652,6.313885743,0.30585424,0.537528307,0.203792205
1989-11-09 00:00:00,0.951253573,0.241220936,1.113097717,0.366860285,0.887209014,6.337012478,0.296208648,0.594803358,0.276464417
1989-11-10 00:00:00,0.934154559,0.251641718,1.398203443,0.353286372,0.949304236,6.172263744,0.281332139,0.711905857,0.262821656
1989-11-11 00:00:00,0.926808352,0.238794882,1.43491829,0.337109384,0.976588501,5.931724553,0.267540886,0.72692734,0.24719786
1989-11-12 00:00:00,0.940154042,0.202872171,1.263343917,0.324140114,1.016103642,5.720163621,0.258842465,0.683146021,0.235492011
1989-11-13 00:00:00,0.862090263,0.177664609,1.429861203,0.318552511,1.172282536,5.637623147,0.25386624,0.736729006,0.207517462
1989-11-14 00:00:00,0.761005775,0.159369727,1.459934806,0.312294617,1.331283939,5.560813391,0.246642787,0.731527747,0.186882685
1989-11-15 00:00:00,0.666475018,0.152350823,1.259740071,0.311213242,1.406550875,5.410244223,0.248107526,0.652227775,0.183627292
1989-11-16 00:00:00,0.572019619,0.450314429,1.113307381,0.316799738,1.542031361,5.428750142,0.255443494,0.585043614,0.29390422
1989-11-17 00:00:00,0.492373318,1.322411265,1.014249326,0.339303786,1.691624397,6.092841566,0.272362659,0.53808301,0.561432877
1989-11-18 00:00:00,0.425533045,1.411081533,0.967107564,0.357730339,1.772536354,6.610909136,0.282678226,0.515309685,0.586840829
1989-11-19 00:00:00,0.37315425,1.06557356,0.919716595,0.355571887,1.4507702,6.457757746,0.283693928,0.487948064,0.494609235
1989-11-20 00:00:00,0.344386873,0.883341307,0.855855778,0.382562821,1.098897272,6.826464205,0.284364926,0.454123788,0.457892807
1989-11-21 00:00:00,0.821435741,0.72279411,0.811669077,0.424966928,0.969061807,7.704985695,0.275952906,0.433339175,0.433543554
1989-11-22 00:00:00,1.373954609,0.681940072,0.975459627,0.418056002,0.88146991,7.688601426,0.264863033,0.480358642,0.410637377
1989-11-23 00:00:00,1.342277434,0.699512088,1.145052846,0.403768945,0.821350444,7.202962628,0.254878874,0.528844341,0.438042405
1989-11-24 00:00:00,2.737154876,3.523990484,1.0868525,0.420200191,0.765841079,7.144386979,0.258407749,0.517092945,1.064549856
1989-11-25 00:00:00,3.695030245,4.47846965,1.007703023,0.536135514,0.726702272,8.705860679,0.284140919,0.522604649,1.327614252
1989-11-26 00:00:00,3.03131917,2.69906893,0.984398053,0.563181479,0.7858809,9.182514555,0.299549316,0.518102135,0.972853695
1989-11-27 00:00:00,2.609191828,1.784306842,0.984545833,0.571490169,0.861524172,8.710390892,0.292350412,0.522229852,0.818781949
1989-11-28 00:00:00,2.166547615,1.471782407,0.967236754,0.572598312,0.920232382,8.626808468,0.28803291,0.534202699,0.737205501
1989-11-29 00:00:00,2.036593653,1.240339506,0.923403966,0.535331256,0.878271065,8.432311338,0.283698019,0.53624449,0.682951991
1989-11-30 00:00:00,1.891380875,0.996401749,0.926262498,0.496922517,0.826807297,7.968342058,0.278615417,0.532807387,0.625929548
1989-12-01 00:00:00,1.549918385,0.77625643,0.915223639,0.464789713,0.811471659,7.378765081,0.280302117,0.523346431,0.531258205
1989-12-02 00:00:00,1.32686304,0.714110725,0.858093075,0.439561647,0.835180744,6.983481375,0.273684197,0.502640875,0.485819474
1989-12-03 00:00:00,1.925194818,0.67116911,0.819191994,0.467704293,0.687375297,7.703626631,0.293734344,0.495279436,0.56111995
1989-12-04 00:00:00,2.690408497,0.546836291,0.870644696,0.498859079,0.628855254,8.393955537,0.322888988,0.539293564,0.673319342
1989-12-05 00:00:00,2.451960637,0.747809028,0.904283553,0.546016443,0.663289878,8.882840987,0.316470528,0.571864351,0.690394261
1989-12-06 00:00:00,2.259614965,1.45976466,0.875516308,0.582159336,0.74307283,9.834034639,0.309060913,0.580234214,0.804927611
1989-12-07 00:00:00,2.126595626,1.770164609,0.910196814,0.668351117,0.711084382,13.26227307,0.319227141,0.601961111,0.901467296
1989-12-08 00:00:00,1.771860374,1.452364969,0.958152784,0.670274915,0.794536598,13.80167039,0.322685439,0.62594185,0.802152565
1989-12-09 00:00:00,1.484925603,1.294450874,0.920148865,0.639955647,1.300236328,12.57451128,0.307022348,0.611120114,0.682148246
1989-12-10 00:00:00,1.44062958,1.220525977,0.868344449,0.615789158,0.974706827,12.28706929,0.304139922,0.577424832,0.627164624
1989-12-11 00:00:00,1.563813461,1.27872428,0.833936961,0.624240998,0.753516118,13.91711531,0.313607536,0.555590596,0.764652637
1989-12-12 00:00:00,2.15289563,1.708410494,0.907874986,0.672527345,0.831605564,14.98798208,0.333540054,0.605079158,1.074944478
1989-12-13 00:00:00,3.373420989,2.330659722,1.222533179,0.71734364,1.014221969,14.40532123,0.377213205,0.735430859,1.661390857
1989-12-14 00:00:00,3.954067904,3.760672582,1.479079409,0.784498755,0.898028636,15.69650734,0.402837952,0.856336427,2.554115341
1989-12-15 00:00:00,3.687883373,3.719497171,1.478514442,0.775382095,0.920420549,15.4910622,0.384222881,0.921278637,2.23599652
1989-12-16 00:00:00,3.525717436,2.611865998,1.34861674,0.745365214,1.002931928,13.96045435,0.378227885,0.902118603,1.781563194
1989-12-17 00:00:00,3.44576484,1.883887603,1.215337342,0.938138334,1.018926152,14.6944998,0.541644457,0.862320992,1.803827652
1989-12-18 00:00:00,3.021303825,1.507619599,1.435169628,1.010358731,1.423485936,14.72356867,0.634636961,0.94173689,1.601128936
1989-12-19 00:00:00,2.539060105,1.224891975,1.614440705,0.892523773,2.759474058,13.14856473,0.577889583,1.012397345,1.352881936
1989-12-20 00:00:00,2.139423533,0.981890432,1.474505872,0.787349576,1.68221603,11.88825957,0.511204075,0.948710391,1.180838266
1989-12-21 00:00:00,1.752427687,0.829972608,1.3110668,0.728788148,1.251312819,11.23205827,0.457923178,0.849552592,0.988614515
1989-12-22 00:00:00,2.226770954,0.790134902,1.193499781,0.69872164,0.993523561,10.81414615,0.423996881,0.770733124,0.970388411
1989-12-23 00:00:00,2.752129276,0.904742798,1.198005844,0.755370016,0.879870487,12.28616325,0.426494711,0.745188767,1.056258042
1989-12-24 00:00:00,7.7206398,0.92776106,1.202363419,1.032266928,0.808649149,16.02381521,0.496093331,0.767509808,1.218959924
1989-12-25 00:00:00,11.90032037,0.804470679,1.178820122,1.053945877,0.79406618,16.44844714,0.530189423,0.775935594,1.39843208
1989-12-26 00:00:00,9.039991332,0.783078189,1.208651123,1.004817043,1.628588338,16.12015773,0.529026428,0.851709033,1.255321559
1989-12-27 00:00:00,6.875315517,0.810176183,1.45764173,1.04180353,2.202498728,17.73064833,0.597897793,0.94636464,1.06717454
1989-12-28 00:00:00,5.525067132,2.208240741,1.569506624,1.10440787,1.393379161,21.38033866,0.684681522,0.990604865,1.263916593
1989-12-29 00:00:00,4.836001677,2.912921811,1.479311046,1.221097237,1.278597083,25.64296676,0.764769594,0.966891361,1.44796728
1989-12-30 00:00:00,4.203284691,2.682415123,1.507391267,1.29248205,1.477113628,29.4868522,0.778207959,0.958410578,1.52544353
1989-12-31 00:00:00,3.400015133,2.601054527,1.536572024,1.322058995,1.567433952,30.44280258,0.81295766,0.951030425,1.426649173
1990-01-01 00:00:00,3.724492862,2.015236626,1.469623688,1.29354558,1.655872602,28.64023096,0.845314886,0.908186033,1.216505875
1990-01-02 00:00:00,4.154350494,2.249524177,1.397408151,1.269443241,1.638937542,26.1699815,0.857260895,0.876387974,1.366906832
1990-01-03 00:00:00,4.11492115,2.857910237,1.416650967,1.249279155,1.931537757,25.83165011,0.853390384,0.882843416,1.595063596
1990-01-04 00:00:00,4.214442564,3.033117284,1.433231933,1.350309297,1.896726799,34.07505158,0.864179536,0.89292437,1.85972267
1990-01-05 00:00:00,3.902508325,2.796102109,1.451537029,1.528336928,1.590014033,44.75933164,0.931564681,0.924281163,1.856835094
1990-01-06 00:00:00,3.248229177,2.390028292,1.481219165,1.568118161,1.342573979,46.12307665,0.968818349,0.934491499,1.534228548
1990-01-07 00:00:00,2.78672111,1.953995628,1.455598963,1.471486657,1.706677784,40.27638419,0.940343908,0.918192132,1.240227302
1990-01-08 00:00:00,2.554447759,1.504891975,1.416578802,1.369090989,1.578723992,36.67365707,0.898797287,0.904431976,1.012428104
1990-01-09 00:00:00,2.580701575,1.424071502,1.413026632,1.35973694,1.654931766,35.23667361,0.886174144,0.913172268,1.118477853
1990-01-10 00:00:00,2.824181417,1.390511831,1.387916834,1.511989306,1.499693709,37.88178928,0.949303159,0.923796352,1.395172468
1990-01-11 00:00:00,2.754025385,1.51248071,1.453578384,1.610674211,2.246718054,39.4755181,0.997583283,0.987604397,1.419148313
1990-01-12 00:00:00,2.334341106,1.631361883,1.551618342,1.588237179,3.826382883,36.78744091,0.990265726,1.048528036,1.27499644
1990-01-13 00:00:00,1.971289714,1.504486883,1.520950612,2.073854887,2.218492952,44.14880998,1.097889251,1.041205963,1.241393075
1990-01-14 00:00:00,1.942444548,1.755752315,1.620490172,2.185244189,1.937182777,49.08945991,1.202753095,1.06622127,1.341123346
1990-01-15 00:00:00,1.873992583,1.995468107,1.654875519,1.994878827,1.817696516,43.19550223,1.153440903,1.068606066,1.425333113
1990-01-16 00:00:00,1.677776904,1.664975566,1.576892702,1.821037584,2.49039476,37.96710829,1.113641331,1.034144797,1.28842289
1990-01-17 00:00:00,1.577657487,2.288971193,1.494785963,2.530182209,7.176702392,49.98568698,1.396790073,1.019047018,1.239716767
1990-01-18 00:00:00,1.480669081,2.685826903,1.708846028,2.740452449,5.998774837,57.64182188,1.535909575,1.096868952,1.187192684
1990-01-19 00:00:00,1.325299966,2.088225309,1.751501241,2.300782104,4.756870385,49.75102196,1.376199855,1.102528325,1.056879974
1990-01-20 00:00:00,1.13150061,1.571165123,1.657455281,1.992955616,4.021136081,43.38901781,1.223445599,1.074825683,0.937437144
1990-01-21 00:00:00,0.967302434,1.376963735,1.529135562,1.883432213,3.655150602,40.16176981,1.173570833,1.035005529,0.806042938
1990-01-22 00:00:00,0.855607028,1.43692644,1.462413157,1.896574266,3.614694624,41.82269678,1.158841616,1.00848939,0.877229222
1990-01-23 00:00:00,0.971680501,2.331073817,1.465620282,1.893009194,3.652328092,43.70220651,1.145431891,1.005567283,1.096177708
1990-01-24 00:00:00,1.545440651,3.493185442,1.503952553,2.032825943,3.413355569,49.73728032,1.172210426,1.011485084,1.447273899
1990-01-25 00:00:00,1.833056076,3.353689558,1.57532638,2.127558268,3.163093005,51.23360956,1.276235522,1.017509358,1.899806442
1990-01-26 00:00:00,1.590548598,2.395141461,1.553692447,2.013372397,3.504616729,46.30564422,1.289614561,0.999017024,1.697433379
1990-01-27 00:00:00,1.349818114,1.66000643,1.506101102,1.917315381,3.002209928,43.77914462,1.25708754,0.980534626,1.301900191
